month,product_id,total_quantity,total_orders,sales_value,product_name,category,previous_month_quantity,demand_change_pct
2022-03,P009,593,49,8835700,Starter Motor SM-700,Electrical,455.0,30.32967032967033
2022-04,P009,569,51,8478100,Starter Motor SM-700,Electrical,593.0,-4.0472175379426645
2022-05,P009,687,63,10236300,Starter Motor SM-700,Electrical,569.0,20.738137082601053
2022-06,P009,439,47,6541100,Starter Motor SM-700,Electrical,687.0,-36.098981077147016
2022-07,P009,657,58,9789300,Starter Motor SM-700,Electrical,439.0,49.65831435079727
2022-08,P009,750,57,11175000,Starter Motor SM-700,Electrical,657.0,14.15525114155251
2022-09,P009,689,60,10266100,Starter Motor SM-700,Electrical,750.0,-8.133333333333333
2022-10,P009,580,54,8642000,Starter Motor SM-700,Electrical,689.0,-15.820029027576195
2022-11,P009,673,48,10027700,Starter Motor SM-700,Electrical,580.0,16.034482758620687
2022-12,P009,585,45,8716500,Starter Motor SM-700,Electrical,673.0,-13.075780089153048
2023-01,P009,596,50,8880400,Starter Motor SM-700,Electrical,585.0,1.8803418803418803
2023-02,P009,477,43,7107300,Starter Motor SM-700,Electrical,596.0,-19.966442953020135
2023-03,P009,570,46,8493000,Starter Motor SM-700,Electrical,477.0,19.49685534591195
2023-04,P009,763,55,11368700,Starter Motor SM-700,Electrical,570.0,33.85964912280702
2023-05,P009,623,52,9282700,Starter Motor SM-700,Electrical,763.0,-18.34862385321101
2023-06,P009,589,52,8776100,Starter Motor SM-700,Electrical,623.0,-5.457463884430177
2023-07,P009,553,47,8239700,Starter Motor SM-700,Electrical,589.0,-6.112054329371817
2023-08,P009,706,51,10519400,Starter Motor SM-700,Electrical,553.0,27.66726943942134
2023-09,P009,640,58,9536000,Starter Motor SM-700,Electrical,706.0,-9.34844192634561
2023-10,P009,649,51,9670100,Starter Motor SM-700,Electrical,640.0,1.40625
2023-11,P009,519,44,7733100,Starter Motor SM-700,Electrical,649.0,-20.03081664098613
2023-12,P009,635,54,9461500,Starter Motor SM-700,Electrical,519.0,22.350674373795762
2024-01,P009,538,49,8016200,Starter Motor SM-700,Electrical,635.0,-15.275590551181104
2024-02,P009,554,49,8254600,Starter Motor SM-700,Electrical,538.0,2.973977695167286
2024-03,P009,639,52,9521100,Starter Motor SM-700,Electrical,554.0,15.342960288808664
2024-04,P009,527,48,7852300,Starter Motor SM-700,Electrical,639.0,-17.52738654147105
2024-05,P009,606,53,9029400,Starter Motor SM-700,Electrical,527.0,14.990512333965844
2024-06,P009,655,52,9759500,Starter Motor SM-700,Electrical,606.0,8.085808580858085
2024-07,P009,573,48,8537700,Starter Motor SM-700,Electrical,655.0,-12.51908396946565
2024-08,P009,632,51,9416800,Starter Motor SM-700,Electrical,573.0,10.296684118673648
2024-09,P009,750,67,11175000,Starter Motor SM-700,Electrical,632.0,18.670886075949365
2024-10,P009,595,52,8865500,Starter Motor SM-700,Electrical,750.0,-20.666666666666668
2024-11,P009,518,46,7718200,Starter Motor SM-700,Electrical,595.0,-12.941176470588237
2024-12,P009,504,50,7509600,Starter Motor SM-700,Electrical,518.0,-2.7027027027027026
2019-01,P010,743,63,25930700,Turbocharger TB-900,Engine,,
2019-02,P010,370,34,12913000,Turbocharger TB-900,Engine,743.0,-50.20188425302826
2019-03,P010,683,53,23836700,Turbocharger TB-900,Engine,370.0,84.5945945945946
2019-04,P010,757,62,26419300,Turbocharger TB-900,Engine,683.0,10.834553440702782
2019-05,P010,729,61,25442100,Turbocharger TB-900,Engine,757.0,-3.6988110964332894
2019-06,P010,608,51,21219200,Turbocharger TB-900,Engine,729.0,-16.598079561042525
2019-07,P010,758,60,26454200,Turbocharger TB-900,Engine,608.0,24.671052631578945
2019-08,P010,674,53,23522600,Turbocharger TB-900,Engine,758.0,-11.081794195250659
2019-09,P010,605,47,21114500,Turbocharger TB-900,Engine,674.0,-10.237388724035608
2019-10,P010,654,51,22824600,Turbocharger TB-900,Engine,605.0,8.099173553719009
2019-11,P010,751,57,26209900,Turbocharger TB-900,Engine,654.0,14.831804281345565
2019-12,P010,779,57,27187100,Turbocharger TB-900,Engine,751.0,3.7283621837549936
2020-01,P010,581,52,20276900,Turbocharger TB-900,Engine,779.0,-25.41720154043646
2020-02,P010,641,47,22370900,Turbocharger TB-900,Engine,581.0,10.327022375215146
2020-03,P010,813,55,28373700,Turbocharger TB-900,Engine,641.0,26.833073322932915
2020-04,P010,711,54,24813900,Turbocharger TB-900,Engine,813.0,-12.546125461254611
2020-05,P010,691,60,24115900,Turbocharger TB-900,Engine,711.0,-2.8129395218002813
2020-06,P010,593,50,20695700,Turbocharger TB-900,Engine,691.0,-14.182344428364688
2020-07,P010,754,66,26314600,Turbocharger TB-900,Engine,593.0,27.150084317032043
2020-08,P010,747,61,26070300,Turbocharger TB-900,Engine,754.0,-0.9283819628647214
2020-09,P010,636,47,22196400,Turbocharger TB-900,Engine,747.0,-14.859437751004014
2020-10,P010,698,55,24360200,Turbocharger TB-900,Engine,636.0,9.748427672955975
2020-11,P010,791,71,27605900,Turbocharger TB-900,Engine,698.0,13.32378223495702
2020-12,P010,618,51,21568200,Turbocharger TB-900,Engine,791.0,-21.871049304677623
2021-01,P010,552,52,19264800,Turbocharger TB-900,Engine,618.0,-10.679611650485436
2021-02,P010,604,53,21079600,Turbocharger TB-900,Engine,552.0,9.420289855072465
2021-03,P010,512,43,17868800,Turbocharger TB-900,Engine,604.0,-15.2317880794702
2021-04,P010,601,50,20974900,Turbocharger TB-900,Engine,512.0,17.3828125
2021-05,P010,606,43,21149400,Turbocharger TB-900,Engine,601.0,0.8319467554076538
2021-06,P010,531,44,18531900,Turbocharger TB-900,Engine,606.0,-12.376237623762377
2021-07,P010,731,60,25511900,Turbocharger TB-900,Engine,531.0,37.664783427495294
2021-08,P010,805,58,28094500,Turbocharger TB-900,Engine,731.0,10.12311901504788
2021-09,P010,640,58,22336000,Turbocharger TB-900,Engine,805.0,-20.496894409937887
2021-10,P010,590,56,20591000,Turbocharger TB-900,Engine,640.0,-7.8125
2021-11,P010,787,67,27466300,Turbocharger TB-900,Engine,590.0,33.389830508474574
2021-12,P010,732,60,25546800,Turbocharger TB-900,Engine,787.0,-6.98856416772554
2022-01,P010,599,53,20905100,Turbocharger TB-900,Engine,732.0,-18.169398907103826
2022-02,P010,603,53,21044700,Turbocharger TB-900,Engine,599.0,0.667779632721202
2022-03,P010,619,56,21603100,Turbocharger TB-900,Engine,603.0,2.6533996683250414
2022-04,P010,586,56,20451400,Turbocharger TB-900,Engine,619.0,-5.3311793214862675
2022-05,P010,678,59,23662200,Turbocharger TB-900,Engine,586.0,15.699658703071673
2022-06,P010,719,61,25093100,Turbocharger TB-900,Engine,678.0,6.047197640117994
2022-07,P010,494,48,17240600,Turbocharger TB-900,Engine,719.0,-31.29346314325452
2022-08,P010,576,59,20102400,Turbocharger TB-900,Engine,494.0,16.599190283400812
2022-09,P010,709,52,24744100,Turbocharger TB-900,Engine,576.0,23.09027777777778
2022-10,P010,683,55,23836700,Turbocharger TB-900,Engine,709.0,-3.6671368124118473
2022-11,P010,574,48,20032600,Turbocharger TB-900,Engine,683.0,-15.95900439238653
2022-12,P010,736,61,25686400,Turbocharger TB-900,Engine,574.0,28.222996515679444
2023-01,P010,631,49,22021900,Turbocharger TB-900,Engine,736.0,-14.266304347826086
2023-02,P010,659,53,22999100,Turbocharger TB-900,Engine,631.0,4.437400950871632
2023-03,P010,528,50,18427200,Turbocharger TB-900,Engine,659.0,-19.878603945371776
2023-04,P010,696,59,24290400,Turbocharger TB-900,Engine,528.0,31.818181818181817
2023-05,P010,585,53,20416500,Turbocharger TB-900,Engine,696.0,-15.948275862068966
2023-06,P010,630,57,21987000,Turbocharger TB-900,Engine,585.0,7.6923076923076925
2023-07,P010,737,61,25721300,Turbocharger TB-900,Engine,630.0,16.984126984126984
2023-08,P010,632,55,22056800,Turbocharger TB-900,Engine,737.0,-14.246947082767978
2023-09,P010,925,77,32282500,Turbocharger TB-900,Engine,632.0,46.360759493670884
2023-10,P010,721,57,25162900,Turbocharger TB-900,Engine,925.0,-22.054054054054053
2023-11,P010,648,48,22615200,Turbocharger TB-900,Engine,721.0,-10.124826629680998
2023-12,P010,598,52,20870200,Turbocharger TB-900,Engine,648.0,-7.716049382716049
2024-01,P010,622,60,21707800,Turbocharger TB-900,Engine,598.0,4.013377926421405
2024-02,P010,597,48,20835300,Turbocharger TB-900,Engine,622.0,-4.019292604501608
2024-03,P010,570,53,19893000,Turbocharger TB-900,Engine,597.0,-4.522613065326634
2024-04,P010,564,48,19683600,Turbocharger TB-900,Engine,570.0,-1.0526315789473684
2024-05,P010,680,57,23732000,Turbocharger TB-900,Engine,564.0,20.56737588652482
2024-06,P010,684,62,23871600,Turbocharger TB-900,Engine,680.0,0.5882352941176471
2024-07,P010,702,55,24499800,Turbocharger TB-900,Engine,684.0,2.631578947368421
2024-08,P010,646,59,22545400,Turbocharger TB-900,Engine,702.0,-7.977207977207977
2024-09,P010,572,49,19962800,Turbocharger TB-900,Engine,646.0,-11.455108359133128
2024-10,P010,756,60,26384400,Turbocharger TB-900,Engine,572.0,32.16783216783217
2024-11,P010,516,47,18008400,Turbocharger TB-900,Engine,756.0,-31.746031746031743
2024-12,P010,413,41,14413700,Turbocharger TB-900,Engine,516.0,-19.961240310077518
2019-01,P011,747,56,20617200,Hydraulic Cylinder HC-200,Hydraulic,,
2019-02,P011,552,47,15235200,Hydraulic Cylinder HC-200,Hydraulic,747.0,-26.104417670682732
2019-03,P011,462,45,12751200,Hydraulic Cylinder HC-200,Hydraulic,552.0,-16.304347826086957
2019-04,P011,759,72,20948400,Hydraulic Cylinder HC-200,Hydraulic,462.0,64.28571428571429
2019-05,P011,652,56,17995200,Hydraulic Cylinder HC-200,Hydraulic,759.0,-14.09749670619236
2019-06,P011,686,61,18933600,Hydraulic Cylinder HC-200,Hydraulic,652.0,5.214723926380368
2019-07,P011,645,55,17802000,Hydraulic Cylinder HC-200,Hydraulic,686.0,-5.97667638483965
2019-08,P011,742,62,20479200,Hydraulic Cylinder HC-200,Hydraulic,645.0,15.038759689922482
2019-09,P011,634,54,17498400,Hydraulic Cylinder HC-200,Hydraulic,742.0,-14.555256064690028
2019-10,P011,651,52,17967600,Hydraulic Cylinder HC-200,Hydraulic,634.0,2.6813880126182967
2019-11,P011,574,48,15842400,Hydraulic Cylinder HC-200,Hydraulic,651.0,-11.827956989247312
2019-12,P011,697,55,19237200,Hydraulic Cylinder HC-200,Hydraulic,574.0,21.428571428571427
2020-01,P011,583,54,16090800,Hydraulic Cylinder HC-200,Hydraulic,697.0,-16.3558106169297
2020-02,P011,523,50,14434800,Hydraulic Cylinder HC-200,Hydraulic,583.0,-10.291595197255575
2020-03,P011,562,46,15511200,Hydraulic Cylinder HC-200,Hydraulic,523.0,7.45697896749522
2020-04,P011,620,50,17112000,Hydraulic Cylinder HC-200,Hydraulic,562.0,10.320284697508896
2020-05,P011,898,74,24784800,Hydraulic Cylinder HC-200,Hydraulic,620.0,44.83870967741935
2020-06,P011,675,60,18630000,Hydraulic Cylinder HC-200,Hydraulic,898.0,-24.832962138084632
2020-07,P011,688,66,18988800,Hydraulic Cylinder HC-200,Hydraulic,675.0,1.925925925925926
2020-08,P011,542,46,14959200,Hydraulic Cylinder HC-200,Hydraulic,688.0,-21.22093023255814
2020-09,P011,770,62,21252000,Hydraulic Cylinder HC-200,Hydraulic,542.0,42.066420664206646
2020-10,P011,696,56,19209600,Hydraulic Cylinder HC-200,Hydraulic,770.0,-9.61038961038961
2020-11,P011,627,52,17305200,Hydraulic Cylinder HC-200,Hydraulic,696.0,-9.913793103448276
2020-12,P011,720,63,19872000,Hydraulic Cylinder HC-200,Hydraulic,627.0,14.832535885167463
2021-01,P011,643,58,17746800,Hydraulic Cylinder HC-200,Hydraulic,720.0,-10.694444444444445
2021-02,P011,469,40,12944400,Hydraulic Cylinder HC-200,Hydraulic,643.0,-27.060653188180407
2021-03,P011,707,53,19513200,Hydraulic Cylinder HC-200,Hydraulic,469.0,50.74626865671642
2021-04,P011,680,54,18768000,Hydraulic Cylinder HC-200,Hydraulic,707.0,-3.818953323903819
2021-05,P011,568,48,15676800,Hydraulic Cylinder HC-200,Hydraulic,680.0,-16.470588235294116
2021-06,P011,567,50,15649200,Hydraulic Cylinder HC-200,Hydraulic,568.0,-0.17605633802816903
2021-07,P011,623,50,17194800,Hydraulic Cylinder HC-200,Hydraulic,567.0,9.876543209876543
2021-08,P011,656,58,18105600,Hydraulic Cylinder HC-200,Hydraulic,623.0,5.296950240770466
2021-09,P011,455,47,12558000,Hydraulic Cylinder HC-200,Hydraulic,656.0,-30.640243902439025
2021-10,P011,784,59,21638400,Hydraulic Cylinder HC-200,Hydraulic,455.0,72.3076923076923
2021-11,P011,551,52,15207600,Hydraulic Cylinder HC-200,Hydraulic,784.0,-29.71938775510204
2021-12,P011,763,62,21058800,Hydraulic Cylinder HC-200,Hydraulic,551.0,38.475499092558984
2022-01,P011,692,57,19099200,Hydraulic Cylinder HC-200,Hydraulic,763.0,-9.305373525557012
2022-02,P011,482,47,13303200,Hydraulic Cylinder HC-200,Hydraulic,692.0,-30.346820809248555
2022-03,P011,693,61,19126800,Hydraulic Cylinder HC-200,Hydraulic,482.0,43.77593360995851
2022-04,P011,742,62,20479200,Hydraulic Cylinder HC-200,Hydraulic,693.0,7.07070707070707
2022-05,P011,631,59,17415600,Hydraulic Cylinder HC-200,Hydraulic,742.0,-14.959568733153638
2022-06,P011,662,56,18271200,Hydraulic Cylinder HC-200,Hydraulic,631.0,4.91283676703645
2022-07,P011,479,47,13220400,Hydraulic Cylinder HC-200,Hydraulic,662.0,-27.64350453172205
2022-08,P011,787,64,21721200,Hydraulic Cylinder HC-200,Hydraulic,479.0,64.30062630480167
2022-09,P011,535,43,14766000,Hydraulic Cylinder HC-200,Hydraulic,787.0,-32.02033036848793
2022-10,P011,773,69,21334800,Hydraulic Cylinder HC-200,Hydraulic,535.0,44.48598130841121
2022-11,P011,767,59,21169200,Hydraulic Cylinder HC-200,Hydraulic,773.0,-0.7761966364812419
2022-12,P011,518,46,14296800,Hydraulic Cylinder HC-200,Hydraulic,767.0,-32.46414602346806
2023-01,P011,509,48,14048400,Hydraulic Cylinder HC-200,Hydraulic,518.0,-1.7374517374517375
2023-02,P011,735,55,20286000,Hydraulic Cylinder HC-200,Hydraulic,509.0,44.4007858546169
2023-03,P011,651,60,17967600,Hydraulic Cylinder HC-200,Hydraulic,735.0,-11.428571428571429
2023-04,P011,660,61,18216000,Hydraulic Cylinder HC-200,Hydraulic,651.0,1.3824884792626728
2023-05,P011,661,57,18243600,Hydraulic Cylinder HC-200,Hydraulic,660.0,0.15151515151515152
2023-06,P011,642,55,17719200,Hydraulic Cylinder HC-200,Hydraulic,661.0,-2.8744326777609683
2023-07,P011,483,40,13330800,Hydraulic Cylinder HC-200,Hydraulic,642.0,-24.766355140186917
2023-08,P011,609,62,16808400,Hydraulic Cylinder HC-200,Hydraulic,483.0,26.08695652173913
2023-09,P011,660,63,18216000,Hydraulic Cylinder HC-200,Hydraulic,609.0,8.374384236453201
2023-10,P011,738,56,20368800,Hydraulic Cylinder HC-200,Hydraulic,660.0,11.818181818181818
2023-11,P011,730,61,20148000,Hydraulic Cylinder HC-200,Hydraulic,738.0,-1.084010840108401
2023-12,P011,646,52,17829600,Hydraulic Cylinder HC-200,Hydraulic,730.0,-11.506849315068493
2024-01,P011,686,59,18933600,Hydraulic Cylinder HC-200,Hydraulic,646.0,6.191950464396285
2024-02,P011,639,53,17636400,Hydraulic Cylinder HC-200,Hydraulic,686.0,-6.851311953352769
2024-03,P011,719,63,19844400,Hydraulic Cylinder HC-200,Hydraulic,639.0,12.519561815336463
2024-04,P011,587,52,16201200,Hydraulic Cylinder HC-200,Hydraulic,719.0,-18.35883171070932
2024-05,P011,625,53,17250000,Hydraulic Cylinder HC-200,Hydraulic,587.0,6.473594548551959
2024-06,P011,655,57,18078000,Hydraulic Cylinder HC-200,Hydraulic,625.0,4.8
2024-07,P011,617,49,17029200,Hydraulic Cylinder HC-200,Hydraulic,655.0,-5.801526717557252
2024-08,P011,543,51,14986800,Hydraulic Cylinder HC-200,Hydraulic,617.0,-11.9935170178282
2024-09,P011,792,66,21859200,Hydraulic Cylinder HC-200,Hydraulic,543.0,45.85635359116022
2024-10,P011,666,56,18381600,Hydraulic Cylinder HC-200,Hydraulic,792.0,-15.909090909090908
2024-11,P011,797,58,21997200,Hydraulic Cylinder HC-200,Hydraulic,666.0,19.66966966966967
2024-12,P011,630,52,17388000,Hydraulic Cylinder HC-200,Hydraulic,797.0,-20.95357590966123
2019-01,P012,609,55,1492050,Brake Pad BP-40,Brakes,,
2019-02,P012,480,41,1176000,Brake Pad BP-40,Brakes,609.0,-21.182266009852217
2019-03,P012,600,52,1470000,Brake Pad BP-40,Brakes,480.0,25.0
2019-04,P012,849,66,2080050,Brake Pad BP-40,Brakes,600.0,41.5
2019-05,P012,795,58,1947750,Brake Pad BP-40,Brakes,849.0,-6.36042402826855
2019-06,P012,708,55,1734600,Brake Pad BP-40,Brakes,795.0,-10.943396226415095
2019-07,P012,800,60,1960000,Brake Pad BP-40,Brakes,708.0,12.994350282485875
2019-08,P012,775,69,1898750,Brake Pad BP-40,Brakes,800.0,-3.125
2019-09,P012,754,56,1847300,Brake Pad BP-40,Brakes,775.0,-2.7096774193548385
2019-10,P012,750,61,1837500,Brake Pad BP-40,Brakes,754.0,-0.5305039787798408
2019-11,P012,428,43,1048600,Brake Pad BP-40,Brakes,750.0,-42.93333333333334
2019-12,P012,630,49,1543500,Brake Pad BP-40,Brakes,428.0,47.19626168224299
2020-01,P012,553,44,1354850,Brake Pad BP-40,Brakes,630.0,-12.222222222222221
2020-02,P012,647,60,1585150,Brake Pad BP-40,Brakes,553.0,16.998191681735985
2020-03,P012,600,52,1470000,Brake Pad BP-40,Brakes,647.0,-7.2642967542503865
2020-04,P012,519,43,1271550,Brake Pad BP-40,Brakes,600.0,-13.5
2020-05,P012,692,55,1695400,Brake Pad BP-40,Brakes,519.0,33.33333333333333
2020-06,P012,489,36,1198050,Brake Pad BP-40,Brakes,692.0,-29.335260115606935
2020-07,P012,768,72,1881600,Brake Pad BP-40,Brakes,489.0,57.05521472392638
2020-08,P012,800,71,1960000,Brake Pad BP-40,Brakes,768.0,4.166666666666666
2020-09,P012,531,47,1300950,Brake Pad BP-40,Brakes,800.0,-33.625
2020-10,P012,504,44,1234800,Brake Pad BP-40,Brakes,531.0,-5.084745762711865
2020-11,P012,754,57,1847300,Brake Pad BP-40,Brakes,504.0,49.60317460317461
2020-12,P012,763,58,1869350,Brake Pad BP-40,Brakes,754.0,1.1936339522546418
2021-01,P012,753,52,1844850,Brake Pad BP-40,Brakes,763.0,-1.310615989515072
2021-02,P012,673,51,1648850,Brake Pad BP-40,Brakes,753.0,-10.624169986719787
2021-03,P012,701,53,1717450,Brake Pad BP-40,Brakes,673.0,4.160475482912332
2021-04,P012,573,49,1403850,Brake Pad BP-40,Brakes,701.0,-18.25962910128388
2021-05,P012,720,55,1764000,Brake Pad BP-40,Brakes,573.0,25.654450261780106
2021-06,P012,602,52,1474900,Brake Pad BP-40,Brakes,720.0,-16.38888888888889
2021-07,P012,627,56,1536150,Brake Pad BP-40,Brakes,602.0,4.152823920265781
2021-08,P012,520,45,1274000,Brake Pad BP-40,Brakes,627.0,-17.065390749601274
2021-09,P012,571,50,1398950,Brake Pad BP-40,Brakes,520.0,9.807692307692308
2021-10,P012,563,58,1379350,Brake Pad BP-40,Brakes,571.0,-1.4010507880910683
2021-11,P012,723,62,1771350,Brake Pad BP-40,Brakes,563.0,28.419182948490228
2021-12,P012,780,69,1911000,Brake Pad BP-40,Brakes,723.0,7.883817427385892
2022-01,P012,716,59,1754200,Brake Pad BP-40,Brakes,780.0,-8.205128205128204
2022-02,P012,637,56,1560650,Brake Pad BP-40,Brakes,716.0,-11.033519553072626
2022-03,P012,664,60,1626800,Brake Pad BP-40,Brakes,637.0,4.23861852433281
2022-04,P012,575,54,1408750,Brake Pad BP-40,Brakes,664.0,-13.403614457831326
2022-05,P012,494,53,1210300,Brake Pad BP-40,Brakes,575.0,-14.08695652173913
2022-06,P012,531,43,1300950,Brake Pad BP-40,Brakes,494.0,7.489878542510121
2022-07,P012,689,58,1688050,Brake Pad BP-40,Brakes,531.0,29.75517890772128
2022-08,P012,739,63,1810550,Brake Pad BP-40,Brakes,689.0,7.256894049346879
2022-09,P012,645,55,1580250,Brake Pad BP-40,Brakes,739.0,-12.719891745602165
2022-10,P012,743,52,1820350,Brake Pad BP-40,Brakes,645.0,15.193798449612403
2022-11,P012,714,48,1749300,Brake Pad BP-40,Brakes,743.0,-3.9030955585464335
2022-12,P012,674,54,1651300,Brake Pad BP-40,Brakes,714.0,-5.602240896358544
2023-01,P012,536,47,1313200,Brake Pad BP-40,Brakes,674.0,-20.474777448071215
2023-02,P012,649,48,1590050,Brake Pad BP-40,Brakes,536.0,21.082089552238806
2023-03,P012,697,70,1707650,Brake Pad BP-40,Brakes,649.0,7.395993836671804
2023-04,P012,594,53,1455300,Brake Pad BP-40,Brakes,697.0,-14.777618364418938
2023-05,P012,721,64,1766450,Brake Pad BP-40,Brakes,594.0,21.38047138047138
2023-06,P012,549,50,1345050,Brake Pad BP-40,Brakes,721.0,-23.855755894590846
2023-07,P012,538,45,1318100,Brake Pad BP-40,Brakes,549.0,-2.0036429872495445
2023-08,P012,609,57,1492050,Brake Pad BP-40,Brakes,538.0,13.197026022304833
2023-09,P012,732,59,1793400,Brake Pad BP-40,Brakes,609.0,20.19704433497537
2023-10,P012,611,56,1496950,Brake Pad BP-40,Brakes,732.0,-16.530054644808743
2023-11,P012,591,49,1447950,Brake Pad BP-40,Brakes,611.0,-3.273322422258593
2023-12,P012,650,54,1592500,Brake Pad BP-40,Brakes,591.0,9.983079526226735
2024-01,P012,685,62,1678250,Brake Pad BP-40,Brakes,650.0,5.384615384615385
2024-02,P012,521,41,1276450,Brake Pad BP-40,Brakes,685.0,-23.94160583941606
2024-03,P012,544,48,1332800,Brake Pad BP-40,Brakes,521.0,4.414587332053743
2024-04,P012,598,49,1465100,Brake Pad BP-40,Brakes,544.0,9.926470588235293
2024-05,P012,603,49,1477350,Brake Pad BP-40,Brakes,598.0,0.8361204013377926
2024-06,P012,714,58,1749300,Brake Pad BP-40,Brakes,603.0,18.407960199004975
2024-07,P012,606,55,1484700,Brake Pad BP-40,Brakes,714.0,-15.126050420168067
2024-08,P012,650,65,1592500,Brake Pad BP-40,Brakes,606.0,7.2607260726072615
2024-09,P012,447,48,1095150,Brake Pad BP-40,Brakes,650.0,-31.23076923076923
2024-10,P012,618,56,1514100,Brake Pad BP-40,Brakes,447.0,38.25503355704698
2024-11,P012,513,40,1256850,Brake Pad BP-40,Brakes,618.0,-16.990291262135923
2024-12,P012,571,49,1398950,Brake Pad BP-40,Brakes,513.0,11.306042884990253
2019-01,P013,563,49,816350,Seal Kit SK-15,Seals,,
2019-02,P013,445,39,645250,Seal Kit SK-15,Seals,563.0,-20.959147424511546
2019-03,P013,768,57,1113600,Seal Kit SK-15,Seals,445.0,72.58426966292136
2019-04,P013,613,53,888850,Seal Kit SK-15,Seals,768.0,-20.182291666666664
2019-05,P013,729,63,1057050,Seal Kit SK-15,Seals,613.0,18.92332789559543
2019-06,P013,501,46,726450,Seal Kit SK-15,Seals,729.0,-31.275720164609055
2019-07,P013,473,45,685850,Seal Kit SK-15,Seals,501.0,-5.588822355289421
2019-08,P013,671,58,972950,Seal Kit SK-15,Seals,473.0,41.86046511627907
2019-09,P013,684,56,991800,Seal Kit SK-15,Seals,671.0,1.9374068554396422
2019-10,P013,631,50,914950,Seal Kit SK-15,Seals,684.0,-7.748538011695906
2019-11,P013,585,54,848250,Seal Kit SK-15,Seals,631.0,-7.290015847860539
2019-12,P013,589,51,854050,Seal Kit SK-15,Seals,585.0,0.6837606837606838
2020-01,P013,570,47,826500,Seal Kit SK-15,Seals,589.0,-3.225806451612903
2020-02,P013,536,46,777200,Seal Kit SK-15,Seals,570.0,-5.964912280701754
2020-03,P013,775,66,1123750,Seal Kit SK-15,Seals,536.0,44.58955223880597
2020-04,P013,464,46,672800,Seal Kit SK-15,Seals,775.0,-40.12903225806452
2020-05,P013,644,58,933800,Seal Kit SK-15,Seals,464.0,38.793103448275865
2020-06,P013,431,37,624950,Seal Kit SK-15,Seals,644.0,-33.07453416149068
2020-07,P013,792,68,1148400,Seal Kit SK-15,Seals,431.0,83.75870069605568
2020-08,P013,959,73,1390550,Seal Kit SK-15,Seals,792.0,21.085858585858585
2020-09,P013,661,56,958450,Seal Kit SK-15,Seals,959.0,-31.0740354535975
2020-10,P013,422,48,611900,Seal Kit SK-15,Seals,661.0,-36.157337367624805
2020-11,P013,559,47,810550,Seal Kit SK-15,Seals,422.0,32.46445497630332
2020-12,P013,533,46,772850,Seal Kit SK-15,Seals,559.0,-4.651162790697675
2021-01,P013,644,52,933800,Seal Kit SK-15,Seals,533.0,20.825515947467167
2021-02,P013,658,57,954100,Seal Kit SK-15,Seals,644.0,2.1739130434782608
2021-03,P013,518,49,751100,Seal Kit SK-15,Seals,658.0,-21.27659574468085
2021-04,P013,559,51,810550,Seal Kit SK-15,Seals,518.0,7.915057915057915
2021-05,P013,714,57,1035300,Seal Kit SK-15,Seals,559.0,27.72808586762075
2021-06,P013,779,64,1129550,Seal Kit SK-15,Seals,714.0,9.103641456582633
2021-07,P013,518,51,751100,Seal Kit SK-15,Seals,779.0,-33.504492939666235
2021-08,P013,752,60,1090400,Seal Kit SK-15,Seals,518.0,45.173745173745175
2021-09,P013,384,34,556800,Seal Kit SK-15,Seals,752.0,-48.93617021276596
2021-10,P013,599,58,868550,Seal Kit SK-15,Seals,384.0,55.989583333333336
2021-11,P013,697,59,1010650,Seal Kit SK-15,Seals,599.0,16.36060100166945
2021-12,P013,692,57,1003400,Seal Kit SK-15,Seals,697.0,-0.7173601147776184
2022-01,P013,768,65,1113600,Seal Kit SK-15,Seals,692.0,10.982658959537572
2022-02,P013,606,43,878700,Seal Kit SK-15,Seals,768.0,-21.09375
2022-03,P013,597,42,865650,Seal Kit SK-15,Seals,606.0,-1.4851485148514851
2022-04,P013,674,54,977300,Seal Kit SK-15,Seals,597.0,12.897822445561138
2022-05,P013,720,61,1044000,Seal Kit SK-15,Seals,674.0,6.824925816023739
2022-06,P013,578,47,838100,Seal Kit SK-15,Seals,720.0,-19.72222222222222
2022-07,P013,430,42,623500,Seal Kit SK-15,Seals,578.0,-25.60553633217993
2022-08,P013,600,53,870000,Seal Kit SK-15,Seals,430.0,39.53488372093023
2022-09,P013,608,46,881600,Seal Kit SK-15,Seals,600.0,1.3333333333333335
2022-10,P013,665,59,964250,Seal Kit SK-15,Seals,608.0,9.375
2022-11,P013,632,61,916400,Seal Kit SK-15,Seals,665.0,-4.962406015037594
2022-12,P013,598,48,867100,Seal Kit SK-15,Seals,632.0,-5.379746835443038
2023-01,P013,502,40,727900,Seal Kit SK-15,Seals,598.0,-16.05351170568562
2023-02,P013,708,62,1026600,Seal Kit SK-15,Seals,502.0,41.03585657370518
2023-03,P013,672,53,974400,Seal Kit SK-15,Seals,708.0,-5.084745762711865
2023-04,P013,527,47,764150,Seal Kit SK-15,Seals,672.0,-21.577380952380953
2023-05,P013,517,49,749650,Seal Kit SK-15,Seals,527.0,-1.8975332068311195
2023-06,P013,507,42,735150,Seal Kit SK-15,Seals,517.0,-1.9342359767891684
2023-07,P013,695,61,1007750,Seal Kit SK-15,Seals,507.0,37.08086785009862
2023-08,P013,633,55,917850,Seal Kit SK-15,Seals,695.0,-8.920863309352518
