customer_id,customer_type,industry_segment,city,state,region,branch_id,credit_limit,current_balance,customer_rating,delivered_order_count,total_revenue,average_order_value,revenue_contribution_pct,regional_revenue_rank,regional_customer_value_class,regional_priority_flag
C0325,Corporate,Rental,Kolkata,West Bengal,East,KOL001,811959,363532,3,30,52920013.4,1764000.4466666665,0.18089842677620438,60,Medium Regional Value,Medium Value Customer
C0326,Government,Mining,Kolkata,West Bengal,East,KOL001,1143072,798334,4,42,66177447.4,1575653.5095238094,0.22621680066931002,22,High Regional Value,High Value Customer
C0327,Retail,Mining,Vadodara,Gujarat,West,AHM001,37994,22697,1,43,61017008.6,1419000.2,0.20857668305749394,54,Medium Regional Value,Medium Value Customer
C0328,Government,Rental,Kolkata,West Bengal,East,KOL001,1177052,510972,4,37,62646507.6,1693148.854054054,0.214146859378224,30,Medium Regional Value,Medium Value Customer
C0329,Dealer,Infrastructure,Indore,Madhya Pradesh,Central,PUN001,434298,220404,1,36,64307436.8,1786317.6888888888,0.21982447470676927,3,High Regional Value,High Value - Review
C0330,Retail,Infrastructure,Bhubaneswar,Odisha,East,KOL001,41835,63,3,38,54285450.6,1428564.4894736842,0.18556595094092249,56,Medium Regional Value,Medium Value Customer
C0331,Dealer,Logistics,Delhi,Delhi,North,DEL001,270715,127398,2,42,67826105.8,1614907.280952381,0.23185247027122613,28,High Regional Value,High Value - Review
C0332,Corporate,Mining,Bengaluru,Karnataka,South,HYD001,545215,438695,1,35,44566684.4,1273333.8399999999,0.15234393524533027,136,Low Regional Value,Low Value Customer
C0333,Corporate,Mining,Hyderabad,Telangana,South,HYD001,523789,445736,3,39,63220923.0,1621049.3076923077,0.216110404651552,47,High Regional Value,High Value Customer
C0334,Corporate,Mining,Chennai,Tamil Nadu,South,CHN001,681229,142562,5,33,37526956.6,1137180.5030303032,0.12827977497524404,156,Low Regional Value,Low Value Customer
C0335,Government,Infrastructure,Guwahati,Assam,North East,PUN001,989169,722277,5,38,60351028.0,1588184.9473684211,0.20630013709570716,3,Medium Regional Value,Medium Value Customer
C0336,Government,Rental,Kolkata,West Bengal,East,KOL001,1317175,577628,5,33,39095696.4,1184718.0727272728,0.13364225588952924,86,Low Regional Value,Low Value Customer
C0337,Corporate,Manufacturing,Delhi,Delhi,North,DEL001,713111,101691,2,34,73457151.8,2160504.464705882,0.25110128177104407,18,High Regional Value,High Value - Review
C0338,Corporate,Rental,Ahmedabad,Gujarat,West,AHM001,849500,770295,4,33,52210070.0,1582123.3333333333,0.17847160115941135,94,Medium Regional Value,Medium Value Customer
C0339,Fleet Owner,Logistics,Chennai,Tamil Nadu,South,CHN001,121781,76116,2,24,40193008.4,1674708.6833333333,0.1373932378286731,148,Low Regional Value,Low Value Customer
C0340,Government,Mining,Hyderabad,Telangana,South,HYD001,610937,228953,3,35,63532821.6,1815223.4742857143,0.2171765790991515,45,High Regional Value,High Value Customer
C0341,Fleet Owner,Mining,Delhi,Delhi,North,DEL001,303484,207197,5,36,66838579.4,1856627.2055555554,0.22847677248351606,30,High Regional Value,High Value Customer
C0342,Dealer,Infrastructure,Delhi,Delhi,North,DEL001,104911,39842,5,36,72821567.8,2022821.3277777778,0.24892864162420456,19,High Regional Value,High Value Customer
C0343,Corporate,Construction,Pune,Maharashtra,West,PUN001,994769,993939,1,40,68419201.6,1710480.0399999998,0.23387987144243552,27,High Regional Value,High Value - Review
C0344,Fleet Owner,Mining,Mumbai,Maharashtra,West,CHN001,508890,439948,2,28,48151864.0,1719709.4285714286,0.16459928643823343,111,Low Regional Value,Low Value Customer
C0345,Retail,Infrastructure,Pune,Maharashtra,West,PUN001,31532,26687,2,40,50444735.6,1261118.3900000001,0.17243709369849838,99,Low Regional Value,Low Value Customer
C0346,Retail,Construction,Patna,Bihar,East,HYD001,30962,26154,3,39,54686860.8,1402227.2,0.18693810618062467,54,Medium Regional Value,Medium Value Customer
C0347,Retail,Mining,Delhi,Delhi,North,DEL001,33854,16481,4,24,22536660.4,939027.5166666666,0.07703789453593722,82,Low Regional Value,Low Value Customer
C0348,Retail,Logistics,Delhi,Delhi,North,DEL001,32723,11641,2,34,50897650.4,1496989.717647059,0.17398530900533082,62,Low Regional Value,Low Value Customer
C0349,Corporate,Rental,Ahmedabad,Gujarat,West,AHM001,505172,308946,1,33,56613876.0,1715572.0,0.1935252930624374,74,Medium Regional Value,Medium Value Customer
C0350,Dealer,Logistics,Guwahati,Assam,North East,AHM001,386127,5509,2,32,41227777.0,1288368.03125,0.1409304253649373,10,Low Regional Value,Low Value Customer
C0351,Corporate,Rental,Bhubaneswar,Odisha,East,CHN001,483031,235148,1,34,44776790.6,1316964.4294117647,0.15306214899083032,75,Low Regional Value,Low Value Customer
C0352,Corporate,Mining,Bengaluru,Karnataka,South,KOL001,729658,322307,1,30,40262666.2,1342088.8733333335,0.1376313516465485,147,Low Regional Value,Low Value Customer
C0353,Dealer,Manufacturing,Delhi,Delhi,North,DEL001,275021,20542,1,27,31979908.6,1184441.0592592594,0.10931809692600737,79,Low Regional Value,Low Value Customer
C0354,Corporate,Logistics,Hyderabad,Telangana,South,HYD001,261489,79839,2,37,56690884.8,1532186.0756756756,0.19378853507378432,88,Medium Regional Value,Medium Value Customer
C0355,Government,Infrastructure,Hyderabad,Telangana,South,HYD001,917399,657955,4,32,58903770.4,1840742.825,0.2013529232505212,76,Medium Regional Value,Medium Value Customer
C0356,Dealer,Mining,Bhubaneswar,Odisha,East,DEL001,277333,232370,2,45,79690881.0,1770908.4666666666,0.27241026740385743,7,High Regional Value,High Value - Review
C0357,Corporate,Mining,Ahmedabad,Gujarat,West,AHM001,573217,397222,2,28,57734552.2,2061948.2928571429,0.19735614170514645,69,Medium Regional Value,Medium Value Customer
C0358,Government,Infrastructure,Pune,Maharashtra,West,PUN001,1086668,719489,4,36,59405501.6,1650152.8222222223,0.20306800945162443,62,Medium Regional Value,Medium Value Customer
C0359,Fleet Owner,Mining,Hyderabad,Telangana,South,HYD001,413735,90805,3,46,85617784.0,1861256.1739130435,0.2926704177604173,4,High Regional Value,High Value Customer
C0360,Dealer,Construction,Ahmedabad,Gujarat,West,AHM001,433677,398778,5,31,54662201.0,1763296.8064516129,0.18685381067996223,83,Medium Regional Value,Medium Value Customer
C0361,Government,Logistics,Hyderabad,Telangana,South,HYD001,623046,455127,5,32,52532617.8,1641644.30625,0.1795741781587612,104,Medium Regional Value,Medium Value Customer
C0362,Corporate,Rental,Vadodara,Gujarat,West,AHM001,814512,9547,1,37,53495189.2,1445815.9243243244,0.18286457135279938,90,Medium Regional Value,Medium Value Customer
C0363,Fleet Owner,Logistics,Visakhapatnam,Andhra Pradesh,South,AHM001,384777,224253,5,32,53560072.2,1673752.25625,0.1830863632963464,101,Medium Regional Value,Medium Value Customer
C0364,Government,Infrastructure,Kolkata,West Bengal,East,KOL001,615436,402232,5,32,54408370.8,1700261.5875,0.1859861335782726,55,Medium Regional Value,Medium Value Customer
C0365,Government,Manufacturing,Kolkata,West Bengal,East,KOL001,617154,362148,1,39,60336743.2,1547095.9794871795,0.20625130683885745,38,Medium Regional Value,Medium Value Customer
C0366,Corporate,Logistics,Kolkata,West Bengal,East,KOL001,429866,27962,4,26,43711261.800000004,1681202.376923077,0.14941981273237545,78,Low Regional Value,Low Value Customer
C0367,Fleet Owner,Logistics,Chennai,Tamil Nadu,South,CHN001,747445,501548,2,27,57592654.8,2133061.288888889,0.19687108860756666,83,Medium Regional Value,Medium Value Customer
C0368,Fleet Owner,Construction,Chennai,Tamil Nadu,South,CHN001,234723,90488,1,31,51837532.8,1672178.4774193547,0.17719814355677946,108,Low Regional Value,Low Value Customer
C0369,Government,Manufacturing,Pune,Maharashtra,West,PUN001,1482938,332815,1,40,64656844.2,1616421.105,0.22101886686397088,41,High Regional Value,High Value - Review
C0370,Corporate,Infrastructure,Kolkata,West Bengal,East,KOL001,375748,373898,4,36,53881174.6,1496699.2944444446,0.18418399943175343,58,Medium Regional Value,Medium Value Customer
C0371,Retail,Rental,Hyderabad,Telangana,South,HYD001,20028,141,3,47,82052808.0,1745804.425531915,0.28048412927593774,8,High Regional Value,High Value Customer
C0372,Government,Logistics,Hyderabad,Telangana,South,HYD001,778200,681891,4,36,52822436.0,1467289.888888889,0.18056487436351898,103,Medium Regional Value,Medium Value Customer
C0373,Corporate,Manufacturing,Hyderabad,Telangana,South,HYD001,502349,395823,3,38,69753317.8,1835613.6263157893,0.23844032988171188,31,High Regional Value,High Value Customer
C0374,Corporate,Manufacturing,Pune,Maharashtra,West,PUN001,309830,45731,5,41,68389697.6,1668041.4048780487,0.233779016834874,28,High Regional Value,High Value Customer
C0375,Fleet Owner,Mining,Surat,Gujarat,West,PUN001,243350,85892,1,42,81286325.6,1935388.7047619047,0.2778640343174649,7,High Regional Value,High Value - Review
C0376,Retail,Construction,Delhi,Delhi,North,DEL001,37739,31805,5,29,52106248.6,1796767.1931034483,0.17811670465204005,58,Medium Regional Value,Medium Value Customer
C0377,Dealer,Logistics,Nagpur,Maharashtra,West,CHN001,162271,99916,3,37,68519191.2,1851870.0324324325,0.23422166956703658,26,High Regional Value,High Value Customer
C0378,Retail,Manufacturing,Delhi,Delhi,North,DEL001,45130,31976,4,35,50644577.199999996,1446987.92,0.17312021958456322,63,Low Regional Value,Low Value Customer
C0379,Retail,Mining,Vadodara,Gujarat,West,CHN001,22642,8448,3,41,64194052.6,1565708.6,0.21943688932869604,44,High Regional Value,High Value Customer
C0380,Fleet Owner,Manufacturing,Hyderabad,Telangana,South,HYD001,343972,250436,5,50,77887431.8,1557748.636,0.2662454707212699,15,High Regional Value,High Value Customer
C0381,Corporate,Mining,Chennai,Tamil Nadu,South,CHN001,571520,435086,4,29,62038399.0,2139255.1379310344,0.21206813940100872,56,Medium Regional Value,Medium Value Customer
C0382,Retail,Manufacturing,Hyderabad,Telangana,South,HYD001,41306,34329,3,33,42929317.0,1300888.393939394,0.14674686208369261,141,Low Regional Value,Low Value Customer
C0383,Fleet Owner,Infrastructure,Lucknow,Uttar Pradesh,North,PUN001,316263,124305,5,41,68192154.0,1663223.268292683,0.23310374628666766,26,High Regional Value,High Value Customer
C0384,Retail,Construction,Chennai,Tamil Nadu,South,CHN001,30122,4580,3,39,72157498.2,1850192.2615384615,0.24665862810395284,26,High Regional Value,High Value Customer
C0385,Corporate,Manufacturing,Ahmedabad,Gujarat,West,AHM001,406137,295086,2,37,67435700.6,1822586.5027027025,0.23051793382749108,30,High Regional Value,High Value - Review
C0386,Retail,Construction,Delhi,Delhi,North,DEL001,31717,8568,4,32,48819152.6,1525598.51875,0.16688030358449318,66,Low Regional Value,Low Value Customer
C0387,Dealer,Infrastructure,Kolkata,West Bengal,East,KOL001,111501,60386,4,34,47133318.0,1386274.0588235294,0.16111755321177895,73,Low Regional Value,Low Value Customer
C0388,Fleet Owner,Infrastructure,Pune,Maharashtra,West,PUN001,780698,677920,5,27,39389408.6,1458866.9851851852,0.13464626309760336,139,Low Regional Value,Low Value Customer
C0389,Retail,Mining,Surat,Gujarat,West,AHM001,34342,20256,5,30,48796477.0,1626549.2333333334,0.16680279074761611,105,Low Regional Value,Low Value Customer
C0390,Fleet Owner,Construction,Delhi,Delhi,North,DEL001,220350,71369,3,32,64132451.0,2004139.09375,0.21922631431537046,32,High Regional Value,High Value Customer
C0391,Government,Construction,Ahmedabad,Gujarat,West,AHM001,624393,239160,3,33,47080496.4,1426681.709090909,0.16093699119514496,118,Low Regional Value,Low Value Customer
C0392,Fleet Owner,Logistics,Kolkata,West Bengal,East,KOL001,465583,265735,2,31,38571708.8,1244248.6709677419,0.13185108981831584,87,Low Regional Value,Low Value Customer
C0393,Retail,Rental,Kolkata,West Bengal,East,KOL001,41273,8717,3,39,51240981.8,1313871.3282051282,0.175158931348421,62,Low Regional Value,Low Value Customer
C0394,Government,Construction,Hyderabad,Telangana,South,HYD001,685435,586864,4,40,69936379.2,1748409.48,0.23906609539339352,30,High Regional Value,High Value Customer
C0395,Corporate,Manufacturing,Kolkata,West Bengal,East,KOL001,680072,209294,1,44,64514679.8,1466242.7227272727,0.22053290107047802,27,High Regional Value,High Value - Review
C0396,Government,Manufacturing,Ahmedabad,Gujarat,West,AHM001,753812,37466,2,38,64506474.4,1697538.8,0.22050485225008468,42,High Regional Value,High Value - Review
C0397,Fleet Owner,Mining,Ahmedabad,Gujarat,West,AHM001,685521,640617,3,36,56279511.4,1563319.7611111111,0.1923823222613443,76,Medium Regional Value,Medium Value Customer
C0398,Government,Rental,Hyderabad,Telangana,South,HYD001,1207145,1061185,5,35,57843305.6,1652665.8742857142,0.1977278974493837,82,Medium Regional Value,Medium Value Customer
C0399,Fleet Owner,Rental,Chennai,Tamil Nadu,South,CHN001,384480,12371,3,39,59287998.0,1520205.076923077,0.20266634257713076,73,Medium Regional Value,Medium Value Customer
C0400,Government,Infrastructure,Delhi,Delhi,North,DEL001,1018688,799757,5,35,51694363.6,1476981.8171428572,0.17670874301851716,61,Low Regional Value,Low Value Customer
C0401,Government,Logistics,Guwahati,Assam,North East,DEL001,1066548,57200,1,36,58231157.8,1617532.161111111,0.1990537068793883,5,Medium Regional Value,Medium Value Customer
C0402,Fleet Owner,Rental,Hyderabad,Telangana,South,HYD001,599112,461073,1,35,43498305.199999996,1242808.72,0.14869185535979454,138,Low Regional Value,Low Value Customer
C0403,Government,Construction,Kolkata,West Bengal,East,KOL001,954046,440000,4,45,80523517.0,1789411.4888888889,0.2752564976445555,6,High Regional Value,High Value Customer
C0404,Government,Mining,Ahmedabad,Gujarat,West,AHM001,1177246,346690,5,31,46035794.4,1485025.6258064515,0.15736584795257816,125,Low Regional Value,Low Value Customer
C0405,Corporate,Infrastructure,Pune,Maharashtra,West,PUN001,216557,212474,3,32,50787823.0,1587119.46875,0.17360988196742083,97,Low Regional Value,Low Value Customer
C0406,Dealer,Logistics,Pune,Maharashtra,West,PUN001,229106,158033,3,32,64818334.4,2025572.95,0.22157089474988548,40,High Regional Value,High Value Customer
C0407,Dealer,Logistics,Hyderabad,Telangana,South,HYD001,379116,62934,2,38,54609453.4,1437090.8789473684,0.18667350162024796,99,Medium Regional Value,Medium Value Customer
C0408,Government,Infrastructure,Hyderabad,Telangana,South,HYD001,1461198,1221928,4,36,60127186.2,1670199.6166666667,0.20553497044390215,69,Medium Regional Value,Medium Value Customer
C0409,Government,Logistics,Pune,Maharashtra,West,PUN001,990136,859423,1,45,60821412.6,1351586.9466666668,0.20790807006194775,56,Medium Regional Value,Medium Value Customer
C0410,Corporate,Mining,Hyderabad,Telangana,South,HYD001,320500,286790,4,39,59804309.8,1533443.841025641,0.20443127017909526,71,Medium Regional Value,Medium Value Customer
C0411,Corporate,Mining,Hyderabad,Telangana,South,HYD001,621936,347662,5,43,72229183.0,1679748.441860465,0.24690367089042659,25,High Regional Value,High Value Customer
C0412,Corporate,Infrastructure,Kolkata,West Bengal,East,KOL001,699539,571001,3,32,43246987.6,1351468.3625,0.14783276717103058,79,Low Regional Value,Low Value Customer
C0413,Fleet Owner,Manufacturing,Chennai,Tamil Nadu,South,CHN001,225464,22974,1,41,62380011.4,1521463.6926829268,0.21323588562322046,53,Medium Regional Value,Medium Value Customer
C0414,Dealer,Construction,Chennai,Tamil Nadu,South,CHN001,252548,96330,4,40,66316815.6,1657920.3900000001,0.22669320810957405,39,High Regional Value,High Value Customer
C0415,Government,Infrastructure,Guwahati,Assam,North East,PUN001,870771,121474,1,33,68592455.6,2078559.2606060605,0.23447211195824544,2,High Regional Value,High Value - Review
C0416,Dealer,Manufacturing,Chennai,Tamil Nadu,South,CHN001,498960,179763,2,37,46006682.0,1243423.8378378379,0.15726633196568918,132,Low Regional Value,Low Value Customer
C0417,Fleet Owner,Mining,Kolkata,West Bengal,East,KOL001,587793,383902,3,32,51984530.4,1624516.575,0.17770063085546706,61,Low Regional Value,Low Value Customer
C0418,Government,Mining,Pune,Maharashtra,West,PUN001,1185942,749861,4,30,47167025.6,1572234.1866666668,0.16123277713971548,115,Low Regional Value,Low Value Customer
C0419,Fleet Owner,Logistics,Mumbai,Maharashtra,West,AHM001,344338,246613,1,31,61514207.2,1984329.2645161292,0.21027627530543036,50,Medium Regional Value,Medium Value Customer
C0420,Retail,Rental,Chennai,Tamil Nadu,South,CHN001,44758,199,3,46,92482888.8,2010497.5826086956,0.3161376578116787,2,High Regional Value,High Value Customer
C0421,Retail,Construction,Chennai,Tamil Nadu,South,CHN001,35710,11463,3,38,69466242.8,1828059.0210526315,0.23745901085833498,32,High Regional Value,High Value Customer
C0422,Government,Construction,Hyderabad,Telangana,South,HYD001,858335,605029,5,37,65678984.2,1775107.6810810813,0.22451288559271576,41,High Regional Value,High Value Customer
C0423,Dealer,Infrastructure,Visakhapatnam,Andhra Pradesh,South,DEL001,234222,160010,3,30,46894840.4,1563161.3466666667,0.16030235646692392,127,Low Regional Value,Low Value Customer
C0424,Retail,Construction,Ahmedabad,Gujarat,West,AHM001,28345,28072,4,35,58183379.4,1662382.2685714285,0.19889038421866723,65,Medium Regional Value,Medium Value Customer
C0425,Dealer,Manufacturing,Chennai,Tamil Nadu,South,CHN001,197706,90771,3,41,67882732.6,1655676.4048780487,0.23204603974287277,35,High Regional Value,High Value Customer
C0426,Dealer,Infrastructure,Guwahati,Assam,North East,KOL001,332893,19372,1,35,57207251.0,1634492.8857142858,0.19555364863326818,6,Medium Regional Value,Medium Value Customer
C0427,Corporate,Mining,Vadodara,Gujarat,West,HYD001,334941,5247,3,41,53149424.199999996,1296327.419512195,0.181682630145387,91,Medium Regional Value,Medium Value Customer
C0428,Retail,Construction,Delhi,Delhi,North,DEL001,39509,3190,4,43,66337820.6,1542740.0139534883,0.2267650102730715,31,High Regional Value,High Value Customer
C0429,Fleet Owner,Logistics,Ahmedabad,Gujarat,West,AHM001,375146,303392,3,42,69444114.2,1653431.2904761906,0.23738336785166184,23,High Regional Value,High Value Customer
C0430,Retail,Manufacturing,Nagpur,Maharashtra,West,KOL001,10552,5942,5,27,44879330.8,1662197.437037037,0.15341266592515362,130,Low Regional Value,Low Value Customer
C0431,Government,Logistics,Nagpur,Maharashtra,West,PUN001,1284393,789154,5,28,45787279.2,1635259.9714285715,0.1565163393107309,126,Low Regional Value,Low Value Customer
C0432,Fleet Owner,Mining,Hyderabad,Telangana,South,HYD001,378549,339143,3,37,49310040.800000004,1332703.8054054056,0.1685583247601833,120,Low Regional Value,Low Value Customer
C0433,Dealer,Infrastructure,Chandigarh,Punjab,North,AHM001,448175,226491,3,31,57020323.4,1839365.270967742,0.194914667148032,50,Medium Regional Value,Medium Value Customer
C0434,Corporate,Mining,Indore,Madhya Pradesh,Central,KOL001,437713,377663,4,33,54575670.2,1653808.187878788,0.18655801926605295,6,Medium Regional Value,Medium Value Customer
C0435,Dealer,Manufacturing,Chennai,Tamil Nadu,South,CHN001,393189,129432,4,50,73908258.2,1478165.164,0.2526433153576924,21,High Regional Value,High Value Customer
C0436,Fleet Owner,Logistics,Kolkata,West Bengal,East,KOL001,550408,500938,3,34,57784314.2,1699538.6529411767,0.19752624497865084,45,Medium Regional Value,Medium Value Customer
C0437,Dealer,Mining,Nagpur,Maharashtra,West,HYD001,235226,34472,3,30,46199550.2,1539985.0066666668,0.15792562042224045,124,Low Regional Value,Low Value Customer
C0438,Corporate,Rental,Kolkata,West Bengal,East,KOL001,482026,171913,2,39,61720027.0,1582564.7948717948,0.21097983669227222,34,Medium Regional Value,Medium Value Customer
C0439,Dealer,Construction,Visakhapatnam,Andhra Pradesh,South,CHN001,280679,62281,5,36,47576062.0,1321557.2777777778,0.1626310012991637,126,Low Regional Value,Low Value Customer
C0440,Retail,Manufacturing,Hyderabad,Telangana,South,HYD001,17475,3995,5,44,82426773.6,1873335.7636363634,0.2817624696307876,6,High Regional Value,High Value Customer
C0441,Dealer,Construction,Lucknow,Uttar Pradesh,North,PUN001,261833,189019,2,31,47045233.8,1517588.187096774,0.16081645175355747,70,Low Regional Value,Low Value Customer
C0442,Dealer,Logistics,Kolkata,West Bengal,East,KOL001,440207,114258,3,33,53527848.6,1622056.0181818183,0.18297621218015137,59,Medium Regional Value,Medium Value Customer
C0443,Dealer,Infrastructure,Kolkata,West Bengal,East,KOL001,466614,183013,1,40,64951558.8,1623788.97,0.2220263006128062,25,High Regional Value,High Value - Review
C0444,Dealer,Manufacturing,Chennai,Tamil Nadu,South,CHN001,403967,96858,1,30,50928809.0,1697626.9666666666,0.1740918195928839,111,Low Regional Value,Low Value Customer
C0445,Government,Mining,Kolkata,West Bengal,East,KOL001,1283660,253336,2,28,57177744.4,2042062.3,0.19545278513803116,46,Medium Regional Value,Medium Value Customer
C0446,Retail,Logistics,Visakhapatnam,Andhra Pradesh,South,HYD001,25401,2338,1,34,52035543.6,1530457.1647058823,0.17787501115191687,106,Medium Regional Value,Medium Value Customer
C0447,Fleet Owner,Rental,Kolkata,West Bengal,East,KOL001,659733,93235,2,33,61334243.8,1858613.4484848485,0.2096610998010096,35,Medium Regional Value,Medium Value Customer
C0448,Fleet Owner,Logistics,Kolkata,West Bengal,East,KOL001,796652,544307,4,36,68495840.4,1902662.2333333334,0.2341418486691839,20,High Regional Value,High Value Customer
C0449,Fleet Owner,Logistics,Surat,Gujarat,West,KOL001,359802,296904,3,32,55700286.8,1740633.9625,0.19040233752290361,77,Medium Regional Value,Medium Value Customer
C0450,Fleet Owner,Construction,Kolkata,West Bengal,East,KOL001,139226,122462,5,38,55345960.4,1456472.6421052632,0.18919113056721384,52,Medium Regional Value,Medium Value Customer
C0451,Government,Manufacturing,Ranchi,Jharkhand,East,KOL001,1083798,936832,3,37,49725150.4,1343922.9837837839,0.16997730916239998,66,Low Regional Value,Low Value Customer
C0452,Fleet Owner,Mining,Hyderabad,Telangana,South,HYD001,362507,335242,1,35,40090449.2,1145441.4057142858,0.13704265594595147,149,Low Regional Value,Low Value Customer
C0453,Dealer,Mining,Ranchi,Jharkhand,East,CHN001,158610,20082,3,31,59284873.8,1912415.2838709676,0.20265566300944693,40,Medium Regional Value,Medium Value Customer
C0454,Government,Mining,Pune,Maharashtra,West,PUN001,797861,13824,3,33,41820500.6,1267287.896969697,0.14295655423120718,135,Low Regional Value,Low Value Customer
C0455,Retail,Logistics,Indore,Madhya Pradesh,Central,PUN001,12300,6971,1,35,63287015.4,1808200.44,0.21633633073156813,4,High Regional Value,High Value - Review
C0456,Corporate,Mining,Delhi,Delhi,North,DEL001,265102,71426,4,27,31514609.0,1167207.7407407407,0.10772754620215594,80,Low Regional Value,Low Value Customer
C0457,Retail,Manufacturing,Kolkata,West Bengal,East,KOL001,16374,15438,4,33,56578805.4,1714509.2545454544,0.19340540994150648,49,Medium Regional Value,Medium Value Customer
C0458,Dealer,Manufacturing,Ahmedabad,Gujarat,West,AHM001,162635,61520,4,38,50799400.6,1336826.3315789474,0.17364945810301274,96,Low Regional Value,Low Value Customer
C0459,Retail,Logistics,Ranchi,Jharkhand,East,PUN001,16763,15429,5,41,71816909.8,1751631.9463414634,0.2454943822585762,12,High Regional Value,High Value Customer
C0460,Dealer,Logistics,Coimbatore,Tamil Nadu,South,DEL001,143749,30133,1,32,64634814.4,2019837.95,0.2209435615889689,43,High Regional Value,High Value - Review
C0461,Corporate,Infrastructure,Delhi,Delhi,North,DEL001,965128,447317,5,36,56714684.2,1575407.8944444444,0.19386988943750447,52,Medium Regional Value,Medium Value Customer
C0462,Retail,Logistics,Chennai,Tamil Nadu,South,CHN001,22565,9458,5,49,82777824.6,1689343.3591836733,0.2829624801662765,5,High Regional Value,High Value Customer
C0463,Dealer,Mining,Nagpur,Maharashtra,West,AHM001,325255,17271,4,35,55370560.0,1582016.0,0.18927522028400376,80,Medium Regional Value,Medium Value Customer
C0464,Corporate,Infrastructure,Lucknow,Uttar Pradesh,North,AHM001,703261,194204,1,38,67405736.8,1773835.1789473684,0.23041550746869055,29,High Regional Value,High Value - Review
C0465,Fleet Owner,Mining,Chennai,Tamil Nadu,South,CHN001,573243,248521,1,35,48083241.6,1373806.902857143,0.16436471196623212,124,Low Regional Value,Low Value Customer
C0466,Retail,Manufacturing,Bengaluru,Karnataka,South,DEL001,17753,15154,3,47,88329161.4,1879343.859574468,0.3019388187781797,3,High Regional Value,High Value Customer
C0467,Retail,Construction,Delhi,Delhi,North,DEL001,10621,1167,5,48,62880162.4,1310003.3833333333,0.21494557016858654,35,Medium Regional Value,Medium Value Customer
C0468,Fleet Owner,Rental,Hyderabad,Telangana,South,HYD001,531281,35084,1,49,75254807.6,1535812.4,0.25724627466148653,18,High Regional Value,High Value - Review
C0469,Government,Manufacturing,Chandigarh,Punjab,North,KOL001,959081,324787,1,40,68502617.4,1712565.435,0.23416501473735915,25,High Regional Value,High Value - Review
C0470,Government,Mining,Chennai,Tamil Nadu,South,CHN001,1219925,949663,1,36,49194933.2,1366525.9222222222,0.1681648482205499,121,Low Regional Value,Low Value Customer
C0471,Fleet Owner,Logistics,Ahmedabad,Gujarat,West,AHM001,601565,128183,5,37,65501994.2,1770324.1675675677,0.2239078741707965,36,High Regional Value,High Value Customer
C0472,Dealer,Manufacturing,Coimbatore,Tamil Nadu,South,CHN001,475653,77024,4,34,54888819.4,1614377.0411764705,0.1876284686855957,96,Medium Regional Value,Medium Value Customer
C0473,Government,Rental,Chennai,Tamil Nadu,South,CHN001,1339337,1213028,3,26,42018356.8,1616090.646153846,0.14363289335148258,145,Low Regional Value,Low Value Customer
C0474,Government,Logistics,Pune,Maharashtra,West,PUN001,697497,64747,3,30,48230361.0,1607678.7,0.16486761561833624,108,Low Regional Value,Low Value Customer
C0475,Fleet Owner,Construction,Kolkata,West Bengal,East,KOL001,306605,272802,3,55,94883375.2,1725152.2763636364,0.3243433286979539,2,High Regional Value,High Value Customer
C0476,Fleet Owner,Infrastructure,Delhi,Delhi,North,DEL001,209985,8474,3,34,73746173.2,2169005.094117647,0.25208925424507705,17,High Regional Value,High Value Customer
C0477,Government,Construction,Ahmedabad,Gujarat,West,AHM001,831717,641227,5,36,57746038.6,1604056.6277777778,0.1973954060884265,68,Medium Regional Value,Medium Value Customer
C0478,Retail,Rental,Delhi,Delhi,North,DEL001,15416,13473,1,44,75901402.2,1725031.8681818182,0.25945655274697904,14,High Regional Value,High Value - Review
C0479,Retail,Construction,Mumbai,Maharashtra,West,KOL001,41285,5051,1,26,37716131.0,1450620.423076923,0.12892643677949697,141,Low Regional Value,Low Value Customer
C0480,Government,Infrastructure,Mumbai,Maharashtra,West,AHM001,635943,336455,3,34,48525468.6,1427219.6647058823,0.1658763927735155,106,Low Regional Value,Low Value Customer
C0481,Corporate,Logistics,Chennai,Tamil Nadu,South,CHN001,437015,243932,5,39,60397194.2,1548646.0051282053,0.206457948713915,66,Medium Regional Value,Medium Value Customer
C0482,Fleet Owner,Logistics,Kolkata,West Bengal,East,KOL001,285819,265924,1,31,73762403.2,2379432.3612903226,0.2521447338505788,10,High Regional Value,High Value - Review
C0483,Corporate,Rental,Delhi,Delhi,North,DEL001,511858,312732,1,47,96130859.2,2045337.4297872342,0.3286076491039742,2,High Regional Value,High Value - Review
C0484,Fleet Owner,Mining,Ahmedabad,Gujarat,West,AHM001,773172,383774,1,27,48200851.6,1785216.725925926,0.1647667425517563,110,Low Regional Value,Low Value Customer
C0485,Fleet Owner,Rental,Pune,Maharashtra,West,PUN001,581553,485739,1,28,59146123.8,2112361.564285714,0.20218136878496365,63,Medium Regional Value,Medium Value Customer
C0486,Government,Manufacturing,Pune,Maharashtra,West,PUN001,670285,64946,2,34,52620254.4,1547654.5411764705,0.17987374956945204,93,Medium Regional Value,Medium Value Customer
C0487,Dealer,Mining,Visakhapatnam,Andhra Pradesh,South,DEL001,346606,25749,1,26,39512216.0,1519700.6153846155,0.13506606014656775,151,Low Regional Value,Low Value Customer
