customer_id,first_purchase_date,last_purchase_date,delivered_order_count,total_revenue,cohort_year,cohort_month,customer_lifespan_days,customer_lifespan_years,repeat_purchase_status,repeat_purchase_flag,purchase_frequency_class,average_order_value,customer_type,industry_segment,region
C0340,2019-01-05,2024-12-04,35,63532821.6,2019,2019-01,2160,5.9137577002053385,Repeat Customer,1,Frequent,1815223.4742857143,Government,Mining,South
C0341,2019-03-10,2024-10-07,36,66838579.4,2019,2019-03,2038,5.579739904175223,Repeat Customer,1,Frequent,1856627.2055555554,Fleet Owner,Mining,North
C0342,2019-12-04,2024-10-09,36,72821567.8,2019,2019-12,1771,4.848733744010952,Repeat Customer,1,Frequent,2022821.3277777778,Dealer,Infrastructure,North
C0343,2019-02-28,2024-11-21,40,68419201.6,2019,2019-02,2093,5.730321697467488,Repeat Customer,1,Very Frequent,1710480.0399999998,Corporate,Construction,West
C0344,2019-01-04,2024-06-17,28,48151864.0,2019,2019-01,1991,5.451060917180014,Repeat Customer,1,Moderate,1719709.4285714286,Fleet Owner,Mining,West
C0345,2019-02-21,2024-11-20,40,50444735.6,2019,2019-02,2099,5.746748802190281,Repeat Customer,1,Very Frequent,1261118.3900000001,Retail,Infrastructure,West
C0346,2019-01-21,2024-11-15,39,54686860.8,2019,2019-01,2125,5.817932922655715,Repeat Customer,1,Frequent,1402227.2,Retail,Construction,East
C0347,2019-03-04,2024-12-03,24,22536660.4,2019,2019-03,2101,5.752224503764545,Repeat Customer,1,Moderate,939027.5166666666,Retail,Mining,North
C0348,2019-04-15,2024-10-24,34,50897650.4,2019,2019-04,2019,5.5277207392197125,Repeat Customer,1,Frequent,1496989.717647059,Retail,Logistics,North
C0349,2019-01-31,2024-10-19,33,56613876.0,2019,2019-01,2088,5.716632443531828,Repeat Customer,1,Frequent,1715572.0,Corporate,Rental,West
C0350,2019-05-03,2024-11-25,32,41227777.0,2019,2019-05,2033,5.566050650239562,Repeat Customer,1,Frequent,1288368.03125,Dealer,Logistics,North East
C0351,2019-03-29,2024-09-12,34,44776790.6,2019,2019-03,1994,5.45927446954141,Repeat Customer,1,Frequent,1316964.4294117647,Corporate,Rental,East
C0352,2019-02-23,2024-11-11,30,40262666.2,2019,2019-02,2088,5.716632443531828,Repeat Customer,1,Frequent,1342088.8733333335,Corporate,Mining,South
C0353,2019-01-16,2024-10-08,27,31979908.6,2019,2019-01,2092,5.727583846680356,Repeat Customer,1,Moderate,1184441.0592592594,Dealer,Manufacturing,North
C0354,2019-01-06,2024-12-25,37,56690884.8,2019,2019-01,2180,5.968514715947981,Repeat Customer,1,Frequent,1532186.0756756756,Corporate,Logistics,South
C0355,2019-01-03,2024-12-18,32,58903770.4,2019,2019-01,2176,5.9575633127994525,Repeat Customer,1,Frequent,1840742.825,Government,Infrastructure,South
C0356,2019-03-16,2024-12-05,45,79690881.0,2019,2019-03,2091,5.724845995893224,Repeat Customer,1,Very Frequent,1770908.4666666666,Dealer,Mining,East
C0357,2019-01-05,2024-11-17,28,57734552.2,2019,2019-01,2143,5.867214236824093,Repeat Customer,1,Moderate,2061948.2928571429,Corporate,Mining,West
C0358,2019-04-17,2024-10-01,36,59405501.6,2019,2019-04,1994,5.45927446954141,Repeat Customer,1,Frequent,1650152.8222222223,Government,Infrastructure,West
C0359,2019-02-12,2024-11-28,46,85617784.0,2019,2019-02,2116,5.793292265571527,Repeat Customer,1,Very Frequent,1861256.1739130435,Fleet Owner,Mining,South
C0360,2019-05-25,2024-11-17,31,54662201.0,2019,2019-05,2003,5.4839151266255985,Repeat Customer,1,Frequent,1763296.8064516129,Dealer,Construction,West
C0361,2019-01-15,2024-09-26,32,52532617.8,2019,2019-01,2081,5.6974674880219025,Repeat Customer,1,Frequent,1641644.30625,Government,Logistics,South
C0362,2019-02-26,2024-10-11,37,53495189.2,2019,2019-02,2054,5.623545516769336,Repeat Customer,1,Frequent,1445815.9243243244,Corporate,Rental,West
C0363,2019-05-10,2024-11-07,32,53560072.2,2019,2019-05,2008,5.49760438056126,Repeat Customer,1,Frequent,1673752.25625,Fleet Owner,Logistics,South
C0364,2019-03-14,2024-11-18,32,54408370.8,2019,2019-03,2076,5.683778234086242,Repeat Customer,1,Frequent,1700261.5875,Government,Infrastructure,East
C0365,2019-01-04,2024-09-15,39,60336743.2,2019,2019-01,2081,5.6974674880219025,Repeat Customer,1,Frequent,1547095.9794871795,Government,Manufacturing,East
C0366,2019-03-09,2024-10-26,26,43711261.800000004,2019,2019-03,2058,5.634496919917864,Repeat Customer,1,Moderate,1681202.376923077,Corporate,Logistics,East
C0367,2019-02-28,2024-11-04,27,57592654.8,2019,2019-02,2076,5.683778234086242,Repeat Customer,1,Moderate,2133061.288888889,Fleet Owner,Logistics,South
C0368,2019-02-17,2024-11-01,31,51837532.8,2019,2019-02,2084,5.705681040383299,Repeat Customer,1,Frequent,1672178.4774193547,Fleet Owner,Construction,South
C0369,2019-01-26,2024-12-13,40,64656844.2,2019,2019-01,2148,5.880903490759754,Repeat Customer,1,Very Frequent,1616421.105,Government,Manufacturing,West
C0370,2019-02-18,2024-12-18,36,53881174.6,2019,2019-02,2130,5.831622176591376,Repeat Customer,1,Frequent,1496699.2944444446,Corporate,Infrastructure,East
C0371,2019-01-03,2024-11-02,47,82052808.0,2019,2019-01,2130,5.831622176591376,Repeat Customer,1,Very Frequent,1745804.425531915,Retail,Rental,South
C0372,2019-02-15,2024-07-10,36,52822436.0,2019,2019-02,1972,5.3990417522245036,Repeat Customer,1,Frequent,1467289.888888889,Government,Logistics,South
C0373,2019-04-03,2024-09-02,38,69753317.8,2019,2019-04,1979,5.418206707734429,Repeat Customer,1,Frequent,1835613.6263157893,Corporate,Manufacturing,South
C0374,2019-03-07,2024-12-10,41,68389697.6,2019,2019-03,2105,5.763175906913073,Repeat Customer,1,Very Frequent,1668041.4048780487,Corporate,Manufacturing,West
C0375,2019-02-20,2024-11-03,42,81286325.6,2019,2019-02,2083,5.702943189596167,Repeat Customer,1,Very Frequent,1935388.7047619047,Fleet Owner,Mining,West
C0376,2019-07-01,2024-11-24,29,52106248.6,2019,2019-07,1973,5.401779603011636,Repeat Customer,1,Moderate,1796767.1931034483,Retail,Construction,North
C0377,2019-02-01,2024-12-07,37,68519191.2,2019,2019-02,2136,5.848049281314168,Repeat Customer,1,Frequent,1851870.0324324325,Dealer,Logistics,West
C0378,2019-01-19,2024-11-16,35,50644577.199999996,2019,2019-01,2128,5.8261464750171115,Repeat Customer,1,Frequent,1446987.92,Retail,Manufacturing,North
C0379,2019-03-29,2024-12-15,41,64194052.6,2019,2019-03,2088,5.716632443531828,Repeat Customer,1,Very Frequent,1565708.6,Retail,Mining,West
C0380,2019-01-29,2024-11-03,50,77887431.8,2019,2019-01,2105,5.763175906913073,Repeat Customer,1,Very Frequent,1557748.636,Fleet Owner,Manufacturing,South
C0381,2019-07-06,2024-11-17,29,62038399.0,2019,2019-07,1961,5.368925393566051,Repeat Customer,1,Moderate,2139255.1379310344,Corporate,Mining,South
C0382,2019-04-17,2024-11-19,33,42929317.0,2019,2019-04,2043,5.593429158110883,Repeat Customer,1,Frequent,1300888.393939394,Retail,Manufacturing,South
C0383,2019-02-18,2024-11-19,41,68192154.0,2019,2019-02,2101,5.752224503764545,Repeat Customer,1,Very Frequent,1663223.268292683,Fleet Owner,Infrastructure,North
C0384,2019-02-05,2024-09-09,39,72157498.2,2019,2019-02,2043,5.593429158110883,Repeat Customer,1,Frequent,1850192.2615384615,Retail,Construction,South
C0385,2019-07-27,2024-09-23,37,67435700.6,2019,2019-07,1885,5.160848733744011,Repeat Customer,1,Frequent,1822586.5027027025,Corporate,Manufacturing,West
C0386,2019-04-23,2024-11-04,32,48819152.6,2019,2019-04,2022,5.535934291581109,Repeat Customer,1,Frequent,1525598.51875,Retail,Construction,North
C0387,2019-01-02,2024-10-26,34,47133318.0,2019,2019-01,2124,5.815195071868583,Repeat Customer,1,Frequent,1386274.0588235294,Dealer,Infrastructure,East
C0388,2019-03-21,2024-12-12,27,39389408.6,2019,2019-03,2093,5.730321697467488,Repeat Customer,1,Moderate,1458866.9851851852,Fleet Owner,Infrastructure,West
C0389,2019-04-04,2024-11-25,30,48796477.0,2019,2019-04,2062,5.645448323066393,Repeat Customer,1,Frequent,1626549.2333333334,Retail,Mining,West
C0390,2019-03-23,2024-11-09,32,64132451.0,2019,2019-03,2058,5.634496919917864,Repeat Customer,1,Frequent,2004139.09375,Fleet Owner,Construction,North
C0391,2019-01-14,2024-11-30,33,47080496.4,2019,2019-01,2147,5.878165639972622,Repeat Customer,1,Frequent,1426681.709090909,Government,Construction,West
C0392,2019-02-11,2024-12-12,31,38571708.8,2019,2019-02,2131,5.834360027378508,Repeat Customer,1,Frequent,1244248.6709677419,Fleet Owner,Logistics,East
C0393,2019-03-27,2024-12-18,39,51240981.8,2019,2019-03,2093,5.730321697467488,Repeat Customer,1,Frequent,1313871.3282051282,Retail,Rental,East
C0394,2019-03-08,2024-11-21,40,69936379.2,2019,2019-03,2085,5.708418891170431,Repeat Customer,1,Very Frequent,1748409.48,Government,Construction,South
C0395,2019-02-21,2024-12-20,44,64514679.8,2019,2019-02,2129,5.8288843258042435,Repeat Customer,1,Very Frequent,1466242.7227272727,Corporate,Manufacturing,East
C0396,2019-01-14,2024-12-07,38,64506474.4,2019,2019-01,2154,5.897330595482546,Repeat Customer,1,Frequent,1697538.8,Government,Manufacturing,West
C0397,2019-02-11,2024-11-22,36,56279511.4,2019,2019-02,2111,5.779603011635865,Repeat Customer,1,Frequent,1563319.7611111111,Fleet Owner,Mining,West
C0398,2019-09-10,2024-12-02,35,57843305.6,2019,2019-09,1910,5.229295003422314,Repeat Customer,1,Frequent,1652665.8742857142,Government,Rental,South
C0399,2019-01-03,2024-12-25,39,59287998.0,2019,2019-01,2183,5.976728268309377,Repeat Customer,1,Frequent,1520205.076923077,Fleet Owner,Rental,South
C0400,2019-04-06,2024-10-23,35,51694363.6,2019,2019-04,2027,5.549623545516769,Repeat Customer,1,Frequent,1476981.8171428572,Government,Infrastructure,North
C0401,2019-01-11,2024-10-25,36,58231157.8,2019,2019-01,2114,5.7878165639972625,Repeat Customer,1,Frequent,1617532.161111111,Government,Logistics,North East
C0402,2019-01-25,2024-07-12,35,43498305.199999996,2019,2019-01,1995,5.462012320328542,Repeat Customer,1,Frequent,1242808.72,Fleet Owner,Rental,South
C0403,2019-02-19,2024-12-10,45,80523517.0,2019,2019-02,2121,5.806981519507187,Repeat Customer,1,Very Frequent,1789411.4888888889,Government,Construction,East
C0404,2019-02-10,2024-12-26,31,46035794.4,2019,2019-02,2146,5.87542778918549,Repeat Customer,1,Frequent,1485025.6258064515,Government,Mining,West
C0405,2019-01-30,2024-06-25,32,50787823.0,2019,2019-01,1973,5.401779603011636,Repeat Customer,1,Frequent,1587119.46875,Corporate,Infrastructure,West
C0406,2019-02-25,2024-10-11,32,64818334.4,2019,2019-02,2055,5.626283367556468,Repeat Customer,1,Frequent,2025572.95,Dealer,Logistics,West
C0407,2019-02-01,2024-12-25,38,54609453.4,2019,2019-02,2154,5.897330595482546,Repeat Customer,1,Frequent,1437090.8789473684,Dealer,Logistics,South
C0408,2019-07-06,2024-11-02,36,60127186.2,2019,2019-07,1946,5.327857631759069,Repeat Customer,1,Frequent,1670199.6166666667,Government,Infrastructure,South
C0409,2019-01-19,2024-10-09,45,60821412.6,2019,2019-01,2090,5.722108145106092,Repeat Customer,1,Very Frequent,1351586.9466666668,Government,Logistics,West
C0410,2019-03-03,2024-11-27,39,59804309.8,2019,2019-03,2096,5.738535249828884,Repeat Customer,1,Frequent,1533443.841025641,Corporate,Mining,South
C0411,2019-07-14,2024-12-12,43,72229183.0,2019,2019-07,1978,5.415468856947296,Repeat Customer,1,Very Frequent,1679748.441860465,Corporate,Mining,South
C0412,2019-04-20,2024-05-28,32,43246987.6,2019,2019-04,1865,5.106091718001369,Repeat Customer,1,Frequent,1351468.3625,Corporate,Infrastructure,East
C0413,2019-02-06,2024-11-08,41,62380011.4,2019,2019-02,2102,5.754962354551677,Repeat Customer,1,Very Frequent,1521463.6926829268,Fleet Owner,Manufacturing,South
C0414,2019-02-16,2024-12-31,40,66316815.6,2019,2019-02,2145,5.8726899383983575,Repeat Customer,1,Very Frequent,1657920.3900000001,Dealer,Construction,South
C0415,2019-03-21,2024-10-11,33,68592455.6,2019,2019-03,2031,5.560574948665297,Repeat Customer,1,Frequent,2078559.2606060605,Government,Infrastructure,North East
C0416,2019-01-05,2024-10-20,37,46006682.0,2019,2019-01,2115,5.790554414784395,Repeat Customer,1,Frequent,1243423.8378378379,Dealer,Manufacturing,South
C0417,2019-12-18,2024-09-11,32,51984530.4,2019,2019-12,1729,4.733744010951403,Repeat Customer,1,Frequent,1624516.575,Fleet Owner,Mining,East
C0418,2019-03-18,2024-11-14,30,47167025.6,2019,2019-03,2068,5.661875427789186,Repeat Customer,1,Frequent,1572234.1866666668,Government,Mining,West
C0419,2019-03-05,2024-09-30,31,61514207.2,2019,2019-03,2036,5.574264202600959,Repeat Customer,1,Frequent,1984329.2645161292,Fleet Owner,Logistics,West
C0420,2019-01-10,2024-11-22,46,92482888.8,2019,2019-01,2143,5.867214236824093,Repeat Customer,1,Very Frequent,2010497.5826086956,Retail,Rental,South
C0421,2019-04-06,2024-06-21,38,69466242.8,2019,2019-04,1903,5.210130047912389,Repeat Customer,1,Frequent,1828059.0210526315,Retail,Construction,South
C0422,2019-09-19,2024-11-04,37,65678984.2,2019,2019-09,1873,5.127994524298426,Repeat Customer,1,Frequent,1775107.6810810813,Government,Construction,South
C0423,2019-02-25,2024-11-09,30,46894840.4,2019,2019-02,2084,5.705681040383299,Repeat Customer,1,Frequent,1563161.3466666667,Dealer,Infrastructure,South
C0424,2019-03-22,2024-09-23,35,58183379.4,2019,2019-03,2012,5.508555783709788,Repeat Customer,1,Frequent,1662382.2685714285,Retail,Construction,West
C0425,2019-01-17,2024-12-09,41,67882732.6,2019,2019-01,2153,5.894592744695414,Repeat Customer,1,Very Frequent,1655676.4048780487,Dealer,Manufacturing,South
C0426,2019-02-20,2024-12-03,35,57207251.0,2019,2019-02,2113,5.7850787132101305,Repeat Customer,1,Frequent,1634492.8857142858,Dealer,Infrastructure,North East
C0427,2019-02-07,2024-11-26,41,53149424.199999996,2019,2019-02,2119,5.801505817932923,Repeat Customer,1,Very Frequent,1296327.419512195,Corporate,Mining,West
C0428,2019-01-25,2024-08-26,43,66337820.6,2019,2019-01,2040,5.585215605749487,Repeat Customer,1,Very Frequent,1542740.0139534883,Retail,Construction,North
C0429,2019-02-08,2024-10-21,42,69444114.2,2019,2019-02,2082,5.700205338809035,Repeat Customer,1,Very Frequent,1653431.2904761906,Fleet Owner,Logistics,West
C0430,2019-03-08,2024-10-11,27,44879330.8,2019,2019-03,2044,5.596167008898015,Repeat Customer,1,Moderate,1662197.437037037,Retail,Manufacturing,West
C0431,2019-06-09,2024-07-05,28,45787279.2,2019,2019-06,1853,5.073237508555784,Repeat Customer,1,Moderate,1635259.9714285715,Government,Logistics,West
C0432,2019-01-26,2024-10-04,37,49310040.800000004,2019,2019-01,2078,5.689253935660506,Repeat Customer,1,Frequent,1332703.8054054056,Fleet Owner,Mining,South
C0433,2019-09-11,2024-05-27,31,57020323.4,2019,2019-09,1720,4.7091033538672145,Repeat Customer,1,Frequent,1839365.270967742,Dealer,Infrastructure,North
C0434,2019-01-05,2024-10-26,33,54575670.2,2019,2019-01,2121,5.806981519507187,Repeat Customer,1,Frequent,1653808.187878788,Corporate,Mining,Central
C0435,2019-10-11,2024-11-01,50,73908258.2,2019,2019-10,1848,5.059548254620124,Repeat Customer,1,Very Frequent,1478165.164,Dealer,Manufacturing,South
C0436,2019-02-01,2024-12-15,34,57784314.2,2019,2019-02,2144,5.8699520876112254,Repeat Customer,1,Frequent,1699538.6529411767,Fleet Owner,Logistics,East
C0437,2019-02-09,2024-12-21,30,46199550.2,2019,2019-02,2142,5.864476386036961,Repeat Customer,1,Frequent,1539985.0066666668,Dealer,Mining,West
C0438,2019-06-17,2024-09-01,39,61720027.0,2019,2019-06,1903,5.210130047912389,Repeat Customer,1,Frequent,1582564.7948717948,Corporate,Rental,East
C0439,2019-03-21,2024-12-22,36,47576062.0,2019,2019-03,2103,5.757700205338809,Repeat Customer,1,Frequent,1321557.2777777778,Dealer,Construction,South
C0440,2019-01-29,2024-10-21,44,82426773.6,2019,2019-01,2092,5.727583846680356,Repeat Customer,1,Very Frequent,1873335.7636363634,Retail,Manufacturing,South
C0441,2019-01-17,2024-10-19,31,47045233.8,2019,2019-01,2102,5.754962354551677,Repeat Customer,1,Frequent,1517588.187096774,Dealer,Construction,North
C0442,2019-01-28,2024-10-20,33,53527848.6,2019,2019-01,2092,5.727583846680356,Repeat Customer,1,Frequent,1622056.0181818183,Dealer,Logistics,East
C0443,2019-03-27,2024-11-18,40,64951558.8,2019,2019-03,2063,5.648186173853525,Repeat Customer,1,Very Frequent,1623788.97,Dealer,Infrastructure,East
C0444,2019-02-25,2024-01-08,30,50928809.0,2019,2019-02,1778,4.867898699520876,Repeat Customer,1,Frequent,1697626.9666666666,Dealer,Manufacturing,South
C0445,2019-04-04,2024-12-28,28,57177744.4,2019,2019-04,2095,5.735797399041752,Repeat Customer,1,Moderate,2042062.3,Government,Mining,East
C0446,2019-02-03,2024-10-16,34,52035543.6,2019,2019-02,2082,5.700205338809035,Repeat Customer,1,Frequent,1530457.1647058823,Retail,Logistics,South
C0447,2019-05-16,2024-12-23,33,61334243.8,2019,2019-05,2048,5.607118412046543,Repeat Customer,1,Frequent,1858613.4484848485,Fleet Owner,Rental,East
C0448,2019-03-13,2024-12-11,36,68495840.4,2019,2019-03,2100,5.749486652977413,Repeat Customer,1,Frequent,1902662.2333333334,Fleet Owner,Logistics,East
C0449,2019-07-19,2024-11-19,32,55700286.8,2019,2019-07,1950,5.338809034907597,Repeat Customer,1,Frequent,1740633.9625,Fleet Owner,Logistics,West
C0450,2019-01-15,2024-09-12,38,55345960.4,2019,2019-01,2067,5.6591375770020536,Repeat Customer,1,Frequent,1456472.6421052632,Fleet Owner,Construction,East
C0451,2019-01-07,2024-07-06,37,49725150.4,2019,2019-01,2007,5.494866529774128,Repeat Customer,1,Frequent,1343922.9837837839,Government,Manufacturing,East
C0452,2019-03-05,2024-12-27,35,40090449.2,2019,2019-03,2124,5.815195071868583,Repeat Customer,1,Frequent,1145441.4057142858,Fleet Owner,Mining,South
C0453,2019-05-25,2024-12-01,31,59284873.8,2019,2019-05,2017,5.522245037645448,Repeat Customer,1,Frequent,1912415.2838709676,Dealer,Mining,East
C0454,2019-02-08,2024-11-14,33,41820500.6,2019,2019-02,2106,5.765913757700205,Repeat Customer,1,Frequent,1267287.896969697,Government,Mining,West
C0455,2019-04-27,2024-11-27,35,63287015.4,2019,2019-04,2041,5.587953456536619,Repeat Customer,1,Frequent,1808200.44,Retail,Logistics,Central
C0456,2019-02-23,2024-10-16,27,31514609.0,2019,2019-02,2062,5.645448323066393,Repeat Customer,1,Moderate,1167207.7407407407,Corporate,Mining,North
C0457,2019-01-13,2024-11-15,33,56578805.4,2019,2019-01,2133,5.839835728952772,Repeat Customer,1,Frequent,1714509.2545454544,Retail,Manufacturing,East
C0458,2019-07-09,2024-12-28,38,50799400.6,2019,2019-07,1999,5.47296372347707,Repeat Customer,1,Frequent,1336826.3315789474,Dealer,Manufacturing,West
C0459,2019-03-10,2024-12-14,41,71816909.8,2019,2019-03,2106,5.765913757700205,Repeat Customer,1,Very Frequent,1751631.9463414634,Retail,Logistics,East
C0460,2019-04-06,2024-11-25,32,64634814.4,2019,2019-04,2060,5.639972621492129,Repeat Customer,1,Frequent,2019837.95,Dealer,Logistics,South
C0461,2019-02-27,2024-10-31,36,56714684.2,2019,2019-02,2073,5.675564681724846,Repeat Customer,1,Frequent,1575407.8944444444,Corporate,Infrastructure,North
C0462,2019-01-06,2024-11-13,49,82777824.6,2019,2019-01,2138,5.853524982888432,Repeat Customer,1,Very Frequent,1689343.3591836733,Retail,Logistics,South
C0463,2019-01-10,2024-08-22,35,55370560.0,2019,2019-01,2051,5.61533196440794,Repeat Customer,1,Frequent,1582016.0,Dealer,Mining,West
C0464,2019-01-18,2024-09-13,38,67405736.8,2019,2019-01,2065,5.653661875427789,Repeat Customer,1,Frequent,1773835.1789473684,Corporate,Infrastructure,North
C0465,2019-03-12,2024-12-12,35,48083241.6,2019,2019-03,2102,5.754962354551677,Repeat Customer,1,Frequent,1373806.902857143,Fleet Owner,Mining,South
C0466,2019-03-19,2024-12-13,47,88329161.4,2019,2019-03,2096,5.738535249828884,Repeat Customer,1,Very Frequent,1879343.859574468,Retail,Manufacturing,South
C0467,2019-01-02,2024-11-06,48,62880162.4,2019,2019-01,2135,5.845311430527036,Repeat Customer,1,Very Frequent,1310003.3833333333,Retail,Construction,North
C0468,2019-05-10,2024-11-10,49,75254807.6,2019,2019-05,2011,5.505817932922656,Repeat Customer,1,Very Frequent,1535812.4,Fleet Owner,Rental,South
C0469,2019-01-04,2024-12-18,40,68502617.4,2019,2019-01,2175,5.95482546201232,Repeat Customer,1,Very Frequent,1712565.435,Government,Manufacturing,North
C0470,2019-01-25,2024-09-27,36,49194933.2,2019,2019-01,2072,5.672826830937714,Repeat Customer,1,Frequent,1366525.9222222222,Government,Mining,South
C0471,2019-02-23,2024-11-27,37,65501994.2,2019,2019-02,2104,5.760438056125941,Repeat Customer,1,Frequent,1770324.1675675677,Fleet Owner,Logistics,West
C0472,2019-04-29,2024-11-23,34,54888819.4,2019,2019-04,2035,5.5715263518138265,Repeat Customer,1,Frequent,1614377.0411764705,Dealer,Manufacturing,South
C0473,2019-03-04,2024-11-15,26,42018356.8,2019,2019-03,2083,5.702943189596167,Repeat Customer,1,Moderate,1616090.646153846,Government,Rental,South
C0474,2019-01-11,2024-11-07,30,48230361.0,2019,2019-01,2127,5.823408624229979,Repeat Customer,1,Frequent,1607678.7,Government,Logistics,West
C0475,2019-01-19,2024-12-18,55,94883375.2,2019,2019-01,2160,5.9137577002053385,Repeat Customer,1,Very Frequent,1725152.2763636364,Fleet Owner,Construction,East
C0476,2019-01-13,2024-09-29,34,73746173.2,2019,2019-01,2086,5.711156741957564,Repeat Customer,1,Frequent,2169005.094117647,Fleet Owner,Infrastructure,North
C0477,2019-06-12,2024-10-13,36,57746038.6,2019,2019-06,1950,5.338809034907597,Repeat Customer,1,Frequent,1604056.6277777778,Government,Construction,West
C0478,2019-02-04,2024-12-29,44,75901402.2,2019,2019-02,2155,5.900068446269678,Repeat Customer,1,Very Frequent,1725031.8681818182,Retail,Rental,North
C0479,2019-02-22,2024-10-08,26,37716131.0,2019,2019-02,2055,5.626283367556468,Repeat Customer,1,Moderate,1450620.423076923,Retail,Construction,West
C0480,2019-01-24,2024-11-24,34,48525468.6,2019,2019-01,2131,5.834360027378508,Repeat Customer,1,Frequent,1427219.6647058823,Government,Infrastructure,West
C0481,2019-01-03,2024-12-31,39,60397194.2,2019,2019-01,2189,5.993155373032169,Repeat Customer,1,Frequent,1548646.0051282053,Corporate,Logistics,South
C0482,2019-12-15,2024-12-03,31,73762403.2,2019,2019-12,1815,4.969199178644764,Repeat Customer,1,Frequent,2379432.3612903226,Fleet Owner,Logistics,East
C0483,2019-02-20,2024-12-18,47,96130859.2,2019,2019-02,2128,5.8261464750171115,Repeat Customer,1,Very Frequent,2045337.4297872342,Corporate,Rental,North
C0484,2019-01-30,2024-11-10,27,48200851.6,2019,2019-01,2111,5.779603011635865,Repeat Customer,1,Moderate,1785216.725925926,Fleet Owner,Mining,West
C0485,2019-01-14,2024-10-01,28,59146123.8,2019,2019-01,2087,5.713894592744696,Repeat Customer,1,Moderate,2112361.564285714,Fleet Owner,Rental,West
C0486,2019-01-01,2024-10-07,34,52620254.4,2019,2019-01,2106,5.765913757700205,Repeat Customer,1,Frequent,1547654.5411764705,Government,Manufacturing,West
C0487,2019-03-08,2024-03-18,26,39512216.0,2019,2019-03,1837,5.02943189596167,Repeat Customer,1,Moderate,1519700.6153846155,Dealer,Mining,South
C0488,2019-03-01,2024-11-26,37,67251532.8,2019,2019-03,2097,5.7412731006160165,Repeat Customer,1,Frequent,1817608.9945945945,Government,Construction,South
C0489,2019-04-14,2024-08-17,47,70625273.0,2019,2019-04,1952,5.344284736481861,Repeat Customer,1,Very Frequent,1502665.3829787234,Fleet Owner,Rental,South
C0490,2019-01-26,2024-12-29,44,84742703.8,2019,2019-01,2164,5.924709103353867,Repeat Customer,1,Very Frequent,1925970.5409090908,Government,Logistics,West
C0491,2019-03-27,2024-07-04,27,65215944.4,2019,2019-03,1926,5.2731006160164275,Repeat Customer,1,Moderate,2415405.348148148,Dealer,Infrastructure,South
C0492,2019-02-04,2024-11-05,35,61798115.2,2019,2019-02,2101,5.752224503764545,Repeat Customer,1,Frequent,1765660.4342857143,Dealer,Rental,East
C0493,2019-02-18,2024-11-22,38,54684935.199999996,2019,2019-02,2104,5.760438056125941,Repeat Customer,1,Frequent,1439077.242105263,Retail,Construction,South
C0494,2019-02-25,2024-11-28,32,48287535.6,2019,2019-02,2103,5.757700205338809,Repeat Customer,1,Frequent,1508985.4875,Corporate,Construction,East
C0495,2019-01-28,2024-11-25,48,94540537.6,2019,2019-01,2128,5.8261464750171115,Repeat Customer,1,Very Frequent,1969594.5333333332,Fleet Owner,Infrastructure,North
C0496,2019-02-17,2024-12-27,37,48190097.0,2019,2019-02,2140,5.859000684462697,Repeat Customer,1,Frequent,1302435.054054054,Government,Infrastructure,East
C0497,2019-06-12,2024-11-02,30,51439335.2,2019,2019-06,1970,5.393566050650239,Repeat Customer,1,Frequent,1714644.5066666668,Government,Logistics,South
C0498,2019-03-01,2024-08-19,28,64864362.8,2019,2019-03,1998,5.470225872689938,Repeat Customer,1,Moderate,2316584.3857142855,Fleet Owner,Construction,East
C0499,2019-01-18,2024-11-29,39,62785837.0,2019,2019-01,2142,5.864476386036961,Repeat Customer,1,Frequent,1609893.2564102565,Corporate,Construction,East
C0500,2019-01-06,2024-12-07,27,44474866.6,2019,2019-01,2162,5.919233401779603,Repeat Customer,1,Moderate,1647217.2814814816,Corporate,Infrastructure,East
