supplier_id,product_id,purchase_order_count,ordered_quantity,total_procurement_value,average_purchase_value_per_po,average_unit_procurement_cost,unit_procurement_cost,product_name,category,machine_type,brand,unit_cost,unit_price,supplier_name,supplier_type,region,procurement_value_share_pct,supplier_share_of_product_pct,supplier_product_rank,supplier_product_dependency_class,procurement_value_class,unit_cost_variance_pct,supplier_product_cost_performance,supplier_product_priority_score,supplier_product_priority_class
SUP0004,P012,605,112114,205961394.9,298928.0042089986,298928.0042089986,1837.0711499009938,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Ningbo Distributor Supplies,Distributor,East China,0.05941960067340022,13.176958736462458,1.0,Low Product Dependency,Medium Value Supplier-Product,2.059508327832993,Near Standard Cost,54.1478257765705,High Procurement Priority
SUP0005,P012,596,111038,205374414.34,302021.1975588235,302021.1975588235,1849.5867571462022,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Tianjin OEM Supplies,OEM,North China,0.05925025752783072,13.139405006444358,2.0,Low Product Dependency,Medium Value Supplier-Product,2.754819841455669,Near Standard Cost,53.9935069484593,High Procurement Priority
SUP0006,P012,602,106628,199062483.15,291453.12320644216,291453.12320644216,1866.887526259519,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Qingdao Distributor Supplies,Distributor,East China,0.057429273401315754,12.735581479814998,3.0,Low Product Dependency,Medium Value Supplier-Product,3.7159736810843835,Near Standard Cost,52.33408261529355,High Procurement Priority
SUP0002,P012,582,106578,197712494.09,295976.78755988023,295976.78755988023,1855.096681210006,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.05703980327319973,12.649212137895688,4.0,Low Product Dependency,Medium Value Supplier-Product,3.0609267338892243,Near Standard Cost,51.97916672216392,High Procurement Priority
SUP0008,P012,581,106654,195964163.84,300558.53349693253,300558.53349693253,1837.3822251392353,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Hangzhou OEM Supplies,OEM,East China,0.056535412218018416,12.537357799498222,5.0,Low Product Dependency,Medium Value Supplier-Product,2.0767902855130638,Near Standard Cost,51.51952581798929,High Procurement Priority
SUP0007,P012,578,102311,188623965.79,293806.80029595015,293806.80029595015,1843.6332925100917,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Suzhou Local Vendor Supplies,Local Vendor,East China,0.054417774409212374,12.067748012337509,6.0,Low Product Dependency,Medium Value Supplier-Product,2.4240718061162125,Near Standard Cost,49.58976725634281,Medium Procurement Priority
SUP0003,P012,579,102700,188173601.82,288167.8435222052,288167.8435222052,1832.2648667964945,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Shanghai Distributor Supplies,Distributor,East China,0.05428784497623257,12.03893471238894,7.0,Low Product Dependency,Medium Value Supplier-Product,1.792492599805251,Near Standard Cost,49.47136531118487,Medium Procurement Priority
SUP0006,P028,615,108716,182816848.25,260422.86075498574,260422.86075498574,1681.6002083409985,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Qingdao Distributor Supplies,Distributor,East China,0.05274242837915741,13.493591799611263,1.0,Low Product Dependency,Medium Value Supplier-Product,15.972428161448171,High Cost Variance,55.31809779566112,High Procurement Priority
SUP0001,P012,571,99759,182169448.12,290541.38456140354,290541.38456140354,1826.0953710442166,Brake Pad BP-40,Brakes,Loader,JCB,1800,2450,Shenzhen OEM Supplies,OEM,South China,0.05255565426442981,11.654802115157835,8.0,Low Product Dependency,Medium Value Supplier-Product,1.4497428357898023,Near Standard Cost,47.89285653947451,Medium Procurement Priority
SUP0007,P028,571,105980,178356607.01,276521.8713333333,276521.8713333333,1682.9270334968862,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Suzhou Local Vendor Supplies,Local Vendor,East China,0.051455654449914456,13.164384315747139,2.0,Low Product Dependency,Medium Value Supplier-Product,16.063933344612845,High Cost Variance,53.968484434155414,High Procurement Priority
SUP0005,P028,580,102879,174093613.93,267424.9061904762,267424.9061904762,1692.2172059409597,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Tianjin OEM Supplies,OEM,North China,0.05022578636414987,12.849735589348436,3.0,Low Product Dependency,Medium Value Supplier-Product,16.704634892479973,High Cost Variance,52.67855590536258,High Procurement Priority
SUP0003,P028,577,102623,171972105.25,268287.21567862714,268287.21567862714,1675.765717724097,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Shanghai Distributor Supplies,Distributor,East China,0.04961373380618404,12.693148423552286,4.0,Low Product Dependency,Medium Value Supplier-Product,15.570049498213589,High Cost Variance,52.03661384281209,High Procurement Priority
SUP0002,P028,557,101483,169994725.45,275518.1935980551,275518.1935980551,1675.1054408127468,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.0490432622469256,12.54719931596506,5.0,Low Product Dependency,Medium Value Supplier-Product,15.524513159499786,High Cost Variance,51.43828338146433,High Procurement Priority
SUP0001,P028,547,98929,166267442.3,269041.16877022653,269041.16877022653,1680.6744463200882,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Shenzhen OEM Supplies,OEM,South China,0.04796794579513509,12.272090988537316,6.0,Low Product Dependency,Medium Value Supplier-Product,15.908582504833667,High Cost Variance,50.31045399496347,High Procurement Priority
SUP0008,P028,545,95669,160701121.74,263444.4618688525,263444.4618688525,1679.7616964743022,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Hangzhou OEM Supplies,OEM,East China,0.04636206938778251,11.861244514695299,7.0,Low Product Dependency,Medium Value Supplier-Product,15.845634239607055,High Cost Variance,48.62615482862512,Medium Procurement Priority
SUP0004,P028,515,89935,150639530.44,266147.5802826855,266147.5802826855,1674.9822698615667,Light Assembly LA-18,Electrical,Loader,Generic,1450,2250,Ningbo Distributor Supplies,Distributor,East China,0.04345931308495579,11.11860505254321,8.0,Low Product Dependency,Medium Value Supplier-Product,15.516018611142535,High Cost Variance,45.5816428110443,Medium Procurement Priority
SUP0006,P007,623,112341,122407037.89,174867.19698571428,174867.19698571428,1089.6025305988019,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Qingdao Distributor Supplies,Distributor,East China,0.03531427486480657,13.320495959932163,1.0,Low Product Dependency,Medium Value Supplier-Product,11.183931693755289,High Cost Variance,54.338007934592405,High Procurement Priority
SUP0007,P007,578,108802,119299342.53,180210.48720543805,180210.48720543805,1096.481154114814,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Suzhou Local Vendor Supplies,Local Vendor,East China,0.034417708703000205,12.982312435511123,2.0,Low Product Dependency,Medium Value Supplier-Product,11.885832052532042,High Cost Variance,52.95846327735034,High Procurement Priority
SUP0005,P007,591,107795,117656388.13,175606.54944776118,175606.54944776118,1091.482797254047,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Tianjin OEM Supplies,OEM,North China,0.03394371844662228,12.803523962031193,3.0,Low Product Dependency,Medium Value Supplier-Product,11.375795638168062,High Cost Variance,52.22913536645358,High Procurement Priority
SUP0002,P007,587,105565,115696917.31,173980.32678195488,173980.32678195488,1095.9779975370625,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.033378413605333404,12.590291752582008,4.0,Low Product Dependency,Medium Value Supplier-Product,11.834489544598203,High Cost Variance,51.35930187648348,High Procurement Priority
SUP0002,P013,597,104947,115052487.38,173011.2592180451,173011.2592180451,1096.2913411531536,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.033192496389531,12.938012373059543,1.0,Low Product Dependency,Medium Value Supplier-Product,15.399088542437212,High Cost Variance,52.7598651067521,High Procurement Priority
SUP0003,P007,573,103491,113265620.93,175605.61384496125,175605.61384496125,1094.4489948884445,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Shanghai Distributor Supplies,Distributor,East China,0.032676987689625146,12.325714860881623,5.0,Low Product Dependency,Medium Value Supplier-Product,11.678468866167812,High Cost Variance,50.28001914678858,High Procurement Priority
SUP0004,P013,582,104235,113231043.33,172083.65247720364,172083.65247720364,1086.3053996258454,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Ningbo Distributor Supplies,Distributor,East China,0.03266701209596963,12.733185287679794,2.0,Low Product Dependency,Medium Value Supplier-Product,14.347936802720573,High Cost Variance,51.92460161470698,High Procurement Priority
SUP0003,P013,578,103320,112207940.02,171834.5176416539,171834.5176416539,1086.0234225706542,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Shanghai Distributor Supplies,Distributor,East China,0.032371848091291226,12.618134117686584,3.0,Low Product Dependency,Medium Value Supplier-Product,14.318255007437287,High Cost Variance,51.45543494256379,High Procurement Priority
SUP0008,P013,562,103043,111873000.1,177858.5057233704,177858.5057233704,1085.6923818211815,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Hangzhou OEM Supplies,OEM,East China,0.0322752183500446,12.58046907516665,4.0,Low Product Dependency,Medium Value Supplier-Product,14.283408612755943,High Cost Variance,51.30184082738659,High Procurement Priority
SUP0001,P007,569,102073,111435357.81,172233.93788253478,172233.93788253478,1091.7221773632596,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Shenzhen OEM Supplies,OEM,South China,0.03214895910557688,12.126543204448911,6.0,Low Product Dependency,Medium Value Supplier-Product,11.400222179924446,High Cost Variance,49.46754256332346,Medium Procurement Priority
SUP0008,P007,573,101515,111002404.16,173984.9594984326,173984.9594984326,1093.4581506181353,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Hangzhou OEM Supplies,OEM,East China,0.032024052527790385,12.07942861491979,7.0,Low Product Dependency,Medium Value Supplier-Product,11.577362307972994,High Cost Variance,49.27534904835456,Medium Procurement Priority
SUP0006,P013,562,100778,109502374.56,171097.46025,171097.46025,1086.570229216694,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Qingdao Distributor Supplies,Distributor,East China,0.03159129589457009,12.313884812045865,5.0,Low Product Dependency,Medium Value Supplier-Product,14.375813601757281,High Cost Variance,50.21473800538568,High Procurement Priority
SUP0007,P013,560,100611,109430937.44,173976.053163752,173976.053163752,1087.663748894256,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Suzhou Local Vendor Supplies,Local Vendor,East China,0.03157068637623915,12.305851484270837,6.0,Low Product Dependency,Low Value Supplier-Product,14.490920936237472,High Cost Variance,50.18197893254299,High Procurement Priority
SUP0001,P013,589,100057,109149225.81,166894.8406880734,166894.8406880734,1090.870461936696,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Shenzhen OEM Supplies,OEM,South China,0.031489412929009974,12.274172129590424,7.0,Low Product Dependency,Low Value Supplier-Product,14.828469677546963,High Cost Variance,50.05279382810702,High Procurement Priority
SUP0005,P013,555,99999,108812361.83,173268.09208598727,173268.09208598727,1088.1344996449964,Seal Kit SK-15,Seals,Excavator,CAT,950,1450,Tianjin OEM Supplies,OEM,North China,0.03139222809889863,12.2362907205003,8.0,Low Product Dependency,Low Value Supplier-Product,14.540473646841722,High Cost Variance,49.89831739262222,Medium Procurement Priority
SUP0004,P007,535,99388,108174471.24,177044.96111292962,177044.96111292962,1088.4057556244213,Hydraulic Hose HH-60,Hydraulic,Crane,JCB,980,1450,Ningbo Distributor Supplies,Distributor,East China,0.03120819747437541,11.771689209693186,8.0,Low Product Dependency,Low Value Supplier-Product,11.061811798410348,High Cost Variance,48.019994420922565,Medium Procurement Priority
SUP0002,P003,607,109363,102767717.41,150465.17922401172,150465.17922401172,939.6936569955103,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.029648355865835318,13.1645573445712,1.0,Low Product Dependency,Low Value Supplier-Product,14.596787438476877,High Cost Variance,53.61708453909792,High Procurement Priority
SUP0005,P003,584,106396,99990697.66,149686.67314371257,149686.67314371257,939.7975267867213,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Tianjin OEM Supplies,OEM,North China,0.028847189197260058,12.808820770214592,2.0,Low Product Dependency,Low Value Supplier-Product,14.609454486185513,High Cost Variance,52.168227773033315,High Procurement Priority
SUP0007,P003,593,106533,99688963.35,147687.3531111111,147687.3531111111,935.7566514601109,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Suzhou Local Vendor Supplies,Local Vendor,East China,0.028760139232297605,12.770168567685147,3.0,Low Product Dependency,Low Value Supplier-Product,14.116664812208658,High Cost Variance,52.01080368679937,High Procurement Priority
SUP0006,P003,595,105250,97736966.26,146094.11997010463,146094.11997010463,928.6172566270784,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Qingdao Distributor Supplies,Distributor,East China,0.02819699055261541,12.520117498386607,4.0,Low Product Dependency,Low Value Supplier-Product,13.24600690574127,High Cost Variance,50.99238666215095,High Procurement Priority
SUP0004,P003,576,103752,97216317.67,150489.65583591332,150489.65583591332,937.0066858470199,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Ningbo Distributor Supplies,Distributor,East China,0.02804678409608995,12.453422349441338,5.0,Low Product Dependency,Low Value Supplier-Product,14.269108030124379,High Cost Variance,50.72074825109409,High Procurement Priority
SUP0003,P003,561,101742,96168494.9,149795.16339563864,149795.16339563864,945.2192300131707,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Shanghai Distributor Supplies,Distributor,East China,0.02774448855861738,12.319196122662557,6.0,Low Product Dependency,Low Value Supplier-Product,15.270637806484233,High Cost Variance,50.174066827618056,High Procurement Priority
SUP0008,P003,566,102197,95864561.81,150730.44309748427,150730.44309748427,938.0369463878587,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Hangzhou OEM Supplies,OEM,East China,0.02765680424841934,12.280262256142443,7.0,Low Product Dependency,Low Value Supplier-Product,14.394749559494958,High Cost Variance,50.015495570111725,High Procurement Priority
SUP0006,P020,607,106507,91984787.62,135271.7465,135271.7465,863.650160271156,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Qingdao Distributor Supplies,Distributor,East China,0.02653749432538888,13.08852502171256,1.0,Low Product Dependency,Low Value Supplier-Product,15.153354702820799,High Cost Variance,53.25995445226296,High Procurement Priority
SUP0001,P003,544,97023,91205650.12,148301.87011382115,148301.87011382115,940.0415377797018,Air Filter AF-120,Filters,Excavator,Komatsu,820,1250,Shenzhen OEM Supplies,OEM,South China,0.02631271414684062,11.68345509089611,8.0,Low Product Dependency,Low Value Supplier-Product,14.639211924353868,High Cost Variance,47.58479779615674,Medium Procurement Priority
SUP0001,P020,574,105753,91073079.66,141198.57311627906,141198.57311627906,861.1867243482454,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Shenzhen OEM Supplies,OEM,South China,0.026274467737613716,12.95879800102028,2.0,Low Product Dependency,Low Value Supplier-Product,14.824896579766067,High Cost Variance,52.732067986688214,High Procurement Priority
SUP0003,P020,572,105812,91055943.56,139656.35515337423,139656.35515337423,860.5445843571617,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Shanghai Distributor Supplies,Distributor,East China,0.026269523994541896,12.956359703564498,3.0,Low Product Dependency,Low Value Supplier-Product,14.739277914288241,High Cost Variance,52.72214604275484,High Procurement Priority
SUP0004,P020,557,102309,88327421.62,139758.57851265825,139758.57851265825,863.3397024699685,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Ningbo Distributor Supplies,Distributor,East China,0.02548234888251603,12.568118032218651,4.0,Low Product Dependency,Low Value Supplier-Product,15.111960329329133,High Cost Variance,51.142309224011086,High Procurement Priority
SUP0005,P020,563,100660,87746346.37,137103.666203125,137103.666203125,871.7101765348699,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Tianjin OEM Supplies,OEM,North China,0.025314709411376497,12.485436774307377,5.0,Low Product Dependency,Low Value Supplier-Product,16.22802353798265,High Cost Variance,50.80586183799126,High Procurement Priority
SUP0008,P020,543,98506,85374641.46,140418.81819078946,140418.81819078946,866.6948354414959,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Hangzhou OEM Supplies,OEM,East China,0.024630475559028746,12.147966635365574,6.0,Low Product Dependency,Low Value Supplier-Product,15.55931139219946,High Cost Variance,49.432625037112416,Medium Procurement Priority
SUP0002,P020,549,97094,84187232.32,136446.0815559157,136446.0815559157,867.0693587657321,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.024287909531210756,11.979010065023708,7.0,Low Product Dependency,Low Value Supplier-Product,15.609247835430939,High Cost Variance,48.74510530315534,Medium Procurement Priority
SUP0007,P020,536,96899,83040108.99,140033.91060708262,140033.91060708262,856.975912960918,Pivot Pin PP-12,Pins & Bushes,Excavator,JCB,750,1150,Suzhou Local Vendor Supplies,Local Vendor,East China,0.023956965908378744,11.815785766787346,8.0,Low Product Dependency,Low Value Supplier-Product,14.263455061455721,High Cost Variance,48.080911387099114,Medium Procurement Priority
SUP0005,P002,632,112819,61249206.03,86024.16577247191,86024.16577247191,542.8979695795921,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Tianjin OEM Supplies,OEM,North China,0.017670318098362312,13.392781739073806,1.0,Low Product Dependency,Low Value Supplier-Product,20.643993239909353,High Cost Variance,54.34491011063562,High Procurement Priority
SUP0006,P002,607,109126,58856824.04,85423.54722786647,85423.54722786647,539.3473969539798,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Qingdao Distributor Supplies,Distributor,East China,0.016980118934712955,12.869662307731833,2.0,Low Product Dependency,Low Value Supplier-Product,19.854977100884398,High Cost Variance,52.2222085668283,High Procurement Priority
SUP0003,P002,600,108135,58810244.12,86868.89825701625,86868.89825701625,543.8594730660748,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Shanghai Distributor Supplies,Distributor,East China,0.01696668068699113,12.859477119344605,3.0,Low Product Dependency,Low Value Supplier-Product,20.857660681349955,High Cost Variance,52.180879352468835,High Procurement Priority
SUP0008,P002,587,108978,58680936.54,87322.82223214286,87322.82223214286,538.4658971535539,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Hangzhou OEM Supplies,OEM,East China,0.01692937561449745,12.831202659830804,4.0,Low Product Dependency,Low Value Supplier-Product,19.659088256345303,High Cost Variance,52.06614792544787,High Procurement Priority
SUP0001,P002,568,105674,57344311.94,89321.35816199376,89321.35816199376,542.6529888146564,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Shenzhen OEM Supplies,OEM,South China,0.0165437611161066,12.538935662506645,5.0,Low Product Dependency,Low Value Supplier-Product,20.58955306992365,High Cost Variance,50.88019387890748,High Procurement Priority
SUP0007,P002,580,104165,55930048.61,85650.91670750383,85650.91670750383,536.9370576489224,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Suzhou Local Vendor Supplies,Local Vendor,East China,0.0161357479427814,12.229692142011238,6.0,Low Product Dependency,Low Value Supplier-Product,19.319346144204985,High Cost Variance,49.625352901802025,Medium Procurement Priority
SUP0002,P002,561,102743,54902724.71,87424.72087579618,87424.72087579618,534.3694919361903,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.015839366303251924,12.005056989005418,7.0,Low Product Dependency,Low Value Supplier-Product,18.748775985820075,High Cost Variance,48.71383373904485,Medium Procurement Priority
SUP0004,P002,550,94847,51555683.87,86940.4449747049,86940.4449747049,543.5668378546501,Engine Oil Filter OF-90,Filters,Loader,JCB,450,720,Ningbo Distributor Supplies,Distributor,East China,0.014873749274648464,11.273191380495646,8.0,Low Product Dependency,Low Value Supplier-Product,20.792630634366695,High Cost Variance,45.7440869394319,Medium Procurement Priority
SUP0007,P008,598,108154,47213910.089999996,70468.52252238806,70468.52252238806,436.5433556780146,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Suzhou Local Vendor Supplies,Local Vendor,East China,0.013621153057055845,13.417234835551511,1.0,Low Product Dependency,Low Value Supplier-Product,28.395104611180777,High Cost Variance,54.37823699606277,High Procurement Priority
SUP0006,P008,602,106669,46376377.26,67801.72114035087,67801.72114035087,434.769026240051,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Qingdao Distributor Supplies,Distributor,East China,0.0133795259000169,13.17922500664361,2.0,Low Product Dependency,Low Value Supplier-Product,27.873243011779714,High Cost Variance,53.41361537004394,High Procurement Priority
SUP0003,P017,610,114436,44918608.24,66251.63457227139,66251.63457227139,392.5216561221993,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Shanghai Distributor Supplies,Distributor,East China,0.012958961390417854,13.615405205333623,1.0,Low Product Dependency,Low Value Supplier-Product,22.66301753818729,High Cost Variance,55.16745474315743,High Procurement Priority
SUP0003,P008,576,102460,44689351.79,68436.98589586523,68436.98589586523,436.16388629709155,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Shanghai Distributor Supplies,Distributor,East China,0.012892821195953667,12.699806613602258,3.0,Low Product Dependency,Low Value Supplier-Product,28.283495969732808,High Cost Variance,51.47059750409759,High Procurement Priority
SUP0002,P008,553,101107,44368978.82,69653.02797488226,69653.02797488226,438.8319188582393,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.012800394001268983,12.608763118893618,4.0,Low Product Dependency,Low Value Supplier-Product,29.06821142889391,High Cost Variance,51.101610541217724,High Procurement Priority
SUP0004,P008,567,100105,43497270.4,68070.84569640062,68070.84569640062,434.516461715199,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Ningbo Distributor Supplies,Distributor,East China,0.012548907229948612,12.361041281050223,5.0,Low Product Dependency,Low Value Supplier-Product,27.798959327999697,High Cost Variance,50.09762745733703,High Procurement Priority
SUP0005,P008,558,96650,42423625.94,69319.65022875817,69319.65022875817,438.9407753750646,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Tianjin OEM Supplies,OEM,North China,0.012239162167727689,12.055933319810642,6.0,Low Product Dependency,Low Value Supplier-Product,29.100228051489594,High Cost Variance,48.86106618155838,Medium Procurement Priority
SUP0008,P008,570,96360,42249194.65,68697.87747967479,68697.87747967479,438.4515841635533,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Hangzhou OEM Supplies,OEM,East China,0.012188838962246496,12.006363488035706,7.0,Low Product Dependency,Low Value Supplier-Product,28.956348283398036,High Cost Variance,48.66016636180042,Medium Procurement Priority
SUP0005,P017,586,108774,42215166.6,64450.636030534355,64450.636030534355,388.0997903910861,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Tianjin OEM Supplies,OEM,North China,0.012179021913067566,12.795957434803773,2.0,Low Product Dependency,Low Value Supplier-Product,21.28118449721441,High Cost Variance,51.847182807557765,High Procurement Priority
SUP0007,P017,573,105630,41342722.19,63998.02196594427,63998.02196594427,391.3918601722995,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Suzhou Local Vendor Supplies,Local Vendor,East China,0.011927322809567561,12.531508365103964,3.0,Low Product Dependency,Low Value Supplier-Product,22.309956303843602,High Cost Variance,50.775677269197494,High Procurement Priority
SUP0008,P017,579,105623,41174542.69,62670.53681887366,62670.53681887366,389.8255369569128,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Hangzhou OEM Supplies,OEM,East China,0.011878803237556001,12.480531005620875,4.0,Low Product Dependency,Low Value Supplier-Product,21.82048029903525,High Cost Variance,50.56912512258145,High Procurement Priority
SUP0001,P008,530,94356,41071309.14,69027.41031932773,69027.41031932773,435.2803122217983,Bucket Tooth BT-10,Attachments,Excavator,Komatsu,340,580,Shenzhen OEM Supplies,OEM,South China,0.011849020489579976,11.671632336412435,8.0,Low Product Dependency,Low Value Supplier-Product,28.02362124170539,High Cost Variance,47.303546304387,Medium Procurement Priority
SUP0004,P017,598,104333,40745279.68,60813.850268656715,60813.850268656715,390.53108489164504,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Ningbo Distributor Supplies,Distributor,East China,0.011754961404719095,12.350415891867051,5.0,Low Product Dependency,Low Value Supplier-Product,22.040964028639067,High Cost Variance,50.041919391928424,High Procurement Priority
SUP0001,P017,569,104315,40722559.59,63038.01794117648,63038.01794117648,390.38066998993435,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Shenzhen OEM Supplies,OEM,South China,0.01174840668762894,12.343529141725577,6.0,Low Product Dependency,Low Value Supplier-Product,21.993959371854487,High Cost Variance,50.0140153765115,High Procurement Priority
SUP0002,P017,581,102240,39840253.13,61292.69712307693,61292.69712307693,389.6738373435055,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.011493862395237562,12.076090758416855,7.0,Low Product Dependency,Low Value Supplier-Product,21.773074169845465,High Cost Variance,48.93039761521363,Medium Procurement Priority
SUP0006,P017,563,100454,38951050.96,61729.08234548336,61729.08234548336,387.7501240368726,Fan Belt FB-30,Belts,Excavator,Tata Hitachi,320,520,Qingdao Distributor Supplies,Distributor,East China,0.011237328699274907,11.806562197128287,8.0,Low Product Dependency,Low Value Supplier-Product,21.171913761522674,High Cost Variance,47.83831078543271,Medium Procurement Priority
SUP0002,P027,576,106344,38375763.410000004,57534.87767616192,57534.87767616192,360.8643967689762,O-Ring Set OR-50,Seals,All,Generic,260,480,Guangzhou Local Vendor Supplies,Local Vendor,South China,0.011071358972229819,12.980779021565283,1.0,Low Product Dependency,Low Value Supplier-Product,38.79399875729852,High Cost Variance,52.575326015504984,High Procurement Priority
SUP0005,P027,600,106246,38071636.18,55660.286812865495,55660.286812865495,358.33477194435557,O-Ring Set OR-50,Seals,All,Generic,260,480,Tianjin OEM Supplies,OEM,North China,0.010983618652888508,12.877906582914536,2.0,Low Product Dependency,Low Value Supplier-Product,37.82106613244445,High Cost Variance,52.15866750902492,High Procurement Priority
SUP0004,P027,599,103349,37449114.66,55234.68238938053,55234.68238938053,362.3558492099585,O-Ring Set OR-50,Seals,All,Generic,260,480,Ningbo Distributor Supplies,Distributor,East China,0.010804021985527821,12.667335806746385,3.0,Low Product Dependency,Low Value Supplier-Product,39.36763431152248,High Cost Variance,51.30580442677183,High Procurement Priority
SUP0001,P027,588,102158,37084739.61,56103.993358547654,56103.993358547654,363.0135634017894,O-Ring Set OR-50,Seals,All,Generic,260,480,Shenzhen OEM Supplies,OEM,South China,0.01069890024668515,12.544084265024894,4.0,Low Product Dependency,Low Value Supplier-Product,39.62060130838054,High Cost Variance,50.80660557459543,High Procurement Priority
SUP0007,P027,592,103436,37078854.9,56350.843313069905,56350.843313069905,358.4714693143586,O-Ring Set OR-50,Seals,All,Generic,260,480,Suzhou Local Vendor Supplies,Local Vendor,East China,0.010697202515328998,12.542093734718046,5.0,Low Product Dependency,Low Value Supplier-Product,37.87364204398409,High Cost Variance,50.79854344060081,High Procurement Priority
SUP0006,P027,572,101177,36709981.95,57449.11103286385,57449.11103286385,362.82931842217107,O-Ring Set OR-50,Seals,All,Generic,260,480,Qingdao Distributor Supplies,Distributor,East China,0.010590783138052683,12.417320757570309,6.0,Low Product Dependency,Low Value Supplier-Product,39.54973785468119,High Cost Variance,50.293182403287936,High Procurement Priority
SUP0003,P027,553,99007,35762455.75,56407.658911671926,56407.658911671926,361.21138656862644,O-Ring Set OR-50,Seals,All,Generic,260,480,Shanghai Distributor Supplies,Distributor,East China,0.01031742303355873,12.096815648969956,7.0,Low Product Dependency,Low Value Supplier-Product,38.92745637254862,High Cost Variance,48.99505841964228,Medium Procurement Priority
