movement_date,product_id,branch_id,movement_count,total_quantity,max_single_quantity,daily_volume_anomaly,high_frequency_anomaly,anomaly_flag,anomaly_reason
2022-03-23,P030,AHM001,6,190,116,False,True,True,Unusually High Movement Frequency
2022-03-24,P007,KOL001,3,701,262,True,False,True,Unusual Daily Movement Volume
2022-03-24,P014,DEL001,4,445,225,False,True,True,Unusually High Movement Frequency
2022-03-24,P016,DEL001,4,312,147,False,True,True,Unusually High Movement Frequency
2022-03-24,P026,DEL001,5,256,201,False,True,True,Unusually High Movement Frequency
2022-03-24,P027,CHN001,2,586,298,True,False,True,Unusual Daily Movement Volume
2022-03-24,P028,DEL001,6,422,212,False,True,True,Unusually High Movement Frequency
2022-03-25,P015,HYD001,5,253,129,False,True,True,Unusually High Movement Frequency
2022-03-26,P009,CHN001,4,260,130,False,True,True,Unusually High Movement Frequency
2022-03-26,P025,DEL001,3,611,273,True,False,True,Unusual Daily Movement Volume
2022-03-27,P006,HYD001,5,257,221,False,True,True,Unusually High Movement Frequency
2022-03-27,P030,DEL001,4,152,124,False,True,True,Unusually High Movement Frequency
2022-03-28,P004,CHN001,4,487,266,False,True,True,Unusually High Movement Frequency
2022-03-28,P015,AHM001,5,313,128,False,True,True,Unusually High Movement Frequency
2022-03-28,P021,AHM001,4,408,176,False,True,True,Unusually High Movement Frequency
2022-03-28,P029,AHM001,4,643,248,True,True,True,High Volume and High Frequency
2022-03-29,P013,PUN001,4,38,17,False,True,True,Unusually High Movement Frequency
2022-03-29,P014,PUN001,4,82,69,False,True,True,Unusually High Movement Frequency
2022-03-29,P022,PUN001,4,162,103,False,True,True,Unusually High Movement Frequency
2022-03-30,P001,PUN001,3,661,267,True,False,True,Unusual Daily Movement Volume
2022-03-30,P002,PUN001,2,541,297,True,False,True,Unusual Daily Movement Volume
2022-03-30,P008,CHN001,4,354,225,False,True,True,Unusually High Movement Frequency
2022-03-30,P012,KOL001,4,225,201,False,True,True,Unusually High Movement Frequency
2022-03-30,P013,KOL001,4,300,261,False,True,True,Unusually High Movement Frequency
2022-03-31,P006,KOL001,3,604,219,True,False,True,Unusual Daily Movement Volume
2022-03-31,P014,CHN001,3,689,281,True,False,True,Unusual Daily Movement Volume
2022-03-31,P017,KOL001,3,788,298,True,False,True,Unusual Daily Movement Volume
2022-04-02,P013,KOL001,6,385,258,False,True,True,Unusually High Movement Frequency
2022-04-02,P030,CHN001,5,486,227,False,True,True,Unusually High Movement Frequency
2022-04-03,P024,CHN001,4,37,15,False,True,True,Unusually High Movement Frequency
2022-04-03,P024,PUN001,2,552,292,True,False,True,Unusual Daily Movement Volume
2022-04-03,P028,CHN001,4,33,14,False,True,True,Unusually High Movement Frequency
2022-04-03,P029,CHN001,4,311,214,False,True,True,Unusually High Movement Frequency
2022-04-04,P015,DEL001,4,35,18,False,True,True,Unusually High Movement Frequency
2022-04-04,P017,KOL001,4,435,176,False,True,True,Unusually High Movement Frequency
2022-04-05,P018,AHM001,3,617,260,True,False,True,Unusual Daily Movement Volume
2022-04-05,P022,DEL001,4,876,246,True,True,True,High Volume and High Frequency
2022-04-05,P026,DEL001,3,843,297,True,False,True,Unusual Daily Movement Volume
2022-04-06,P004,AHM001,3,543,203,True,False,True,Unusual Daily Movement Volume
2022-04-06,P004,PUN001,4,404,173,False,True,True,Unusually High Movement Frequency
2022-04-06,P006,AHM001,5,638,261,True,True,True,High Volume and High Frequency
2022-04-06,P006,PUN001,5,271,121,False,True,True,Unusually High Movement Frequency
2022-04-06,P015,AHM001,4,481,188,False,True,True,Unusually High Movement Frequency
2022-04-06,P016,AHM001,4,366,156,False,True,True,Unusually High Movement Frequency
2022-04-06,P018,AHM001,4,660,276,True,True,True,High Volume and High Frequency
2022-04-06,P025,KOL001,4,525,271,False,True,True,Unusually High Movement Frequency
2022-04-07,P002,AHM001,4,116,79,False,True,True,Unusually High Movement Frequency
2022-04-08,P023,DEL001,5,988,290,True,True,True,High Volume and High Frequency
2022-04-10,P019,DEL001,4,143,106,False,True,True,Unusually High Movement Frequency
2022-04-10,P025,DEL001,4,411,295,False,True,True,Unusually High Movement Frequency
2022-04-12,P010,KOL001,3,550,288,True,False,True,Unusual Daily Movement Volume
2022-04-12,P020,HYD001,4,560,283,True,True,True,High Volume and High Frequency
2022-04-12,P023,DEL001,4,679,278,True,True,True,High Volume and High Frequency
2022-04-12,P026,KOL001,4,312,275,False,True,True,Unusually High Movement Frequency
2022-04-12,P030,DEL001,4,430,155,False,True,True,Unusually High Movement Frequency
2022-04-16,P016,AHM001,4,364,272,False,True,True,Unusually High Movement Frequency
2022-04-16,P030,AHM001,5,588,221,True,True,True,High Volume and High Frequency
2022-04-17,P002,PUN001,4,33,18,False,True,True,Unusually High Movement Frequency
2022-04-17,P013,PUN001,5,164,134,False,True,True,Unusually High Movement Frequency
2022-04-17,P016,PUN001,4,43,19,False,True,True,Unusually High Movement Frequency
2022-04-17,P023,PUN001,4,263,245,False,True,True,Unusually High Movement Frequency
2022-04-17,P030,PUN001,4,39,13,False,True,True,Unusually High Movement Frequency
2022-04-18,P005,CHN001,4,628,300,True,True,True,High Volume and High Frequency
2022-04-20,P010,PUN001,4,112,81,False,True,True,Unusually High Movement Frequency
2022-04-20,P030,PUN001,4,65,22,False,True,True,Unusually High Movement Frequency
2022-04-21,P018,HYD001,2,589,298,True,False,True,Unusual Daily Movement Volume
2022-04-21,P022,HYD001,3,532,262,True,False,True,Unusual Daily Movement Volume
2022-04-21,P023,KOL001,4,64,20,False,True,True,Unusually High Movement Frequency
2022-04-21,P024,AHM001,4,457,271,False,True,True,Unusually High Movement Frequency
2022-04-22,P016,CHN001,5,386,220,False,True,True,Unusually High Movement Frequency
2022-04-23,P015,KOL001,4,624,289,True,True,True,High Volume and High Frequency
2022-04-23,P025,HYD001,4,469,253,False,True,True,Unusually High Movement Frequency
2022-04-23,P029,CHN001,5,847,234,True,True,True,High Volume and High Frequency
2022-04-23,P029,KOL001,2,535,294,True,False,True,Unusual Daily Movement Volume
2022-04-23,P030,HYD001,4,14,5,False,True,True,Unusually High Movement Frequency
2022-04-24,P009,AHM001,4,321,150,False,True,True,Unusually High Movement Frequency
2022-04-25,P002,KOL001,4,684,247,True,True,True,High Volume and High Frequency
2022-04-25,P008,DEL001,4,406,227,False,True,True,Unusually High Movement Frequency
2022-04-25,P016,HYD001,4,806,290,True,True,True,High Volume and High Frequency
2022-04-26,P004,CHN001,4,598,266,True,True,True,High Volume and High Frequency
2022-04-26,P011,CHN001,4,305,270,False,True,True,Unusually High Movement Frequency
2022-04-27,P030,PUN001,4,389,258,False,True,True,Unusually High Movement Frequency
2022-04-28,P013,HYD001,3,593,235,True,False,True,Unusual Daily Movement Volume
2022-04-28,P014,HYD001,3,665,296,True,False,True,Unusual Daily Movement Volume
2022-04-28,P018,AHM001,2,555,292,True,False,True,Unusual Daily Movement Volume
2022-04-28,P027,DEL001,3,550,278,True,False,True,Unusual Daily Movement Volume
2022-04-30,P006,HYD001,3,597,285,True,False,True,Unusual Daily Movement Volume
2022-04-30,P009,HYD001,4,141,111,False,True,True,Unusually High Movement Frequency
2022-04-30,P011,HYD001,4,261,200,False,True,True,Unusually High Movement Frequency
2022-04-30,P013,HYD001,3,599,236,True,False,True,Unusual Daily Movement Volume
2022-04-30,P019,HYD001,3,581,291,True,False,True,Unusual Daily Movement Volume
2022-04-30,P020,AHM001,3,788,270,True,False,True,Unusual Daily Movement Volume
2022-04-30,P021,HYD001,4,553,278,True,True,True,High Volume and High Frequency
2022-04-30,P023,HYD001,4,47,18,False,True,True,Unusually High Movement Frequency
2022-04-30,P027,HYD001,5,592,193,True,True,True,High Volume and High Frequency
2022-05-01,P007,KOL001,4,61,20,False,True,True,Unusually High Movement Frequency
2022-05-01,P010,HYD001,3,625,275,True,False,True,Unusual Daily Movement Volume
2022-05-01,P011,KOL001,4,128,92,False,True,True,Unusually High Movement Frequency
2022-05-01,P013,KOL001,4,93,56,False,True,True,Unusually High Movement Frequency
2022-05-01,P024,PUN001,5,60,17,False,True,True,Unusually High Movement Frequency
2022-05-02,P007,AHM001,4,444,284,False,True,True,Unusually High Movement Frequency
2022-05-03,P008,KOL001,4,31,13,False,True,True,Unusually High Movement Frequency
2022-05-04,P029,HYD001,4,376,258,False,True,True,Unusually High Movement Frequency
2022-05-05,P007,PUN001,3,577,228,True,False,True,Unusual Daily Movement Volume
2022-05-05,P008,CHN001,4,547,210,True,True,True,High Volume and High Frequency
2022-05-06,P012,KOL001,4,503,233,False,True,True,Unusually High Movement Frequency
2022-05-06,P014,KOL001,4,390,212,False,True,True,Unusually High Movement Frequency
2022-05-06,P023,KOL001,4,658,222,True,True,True,High Volume and High Frequency
2022-05-08,P027,DEL001,3,688,288,True,False,True,Unusual Daily Movement Volume
2022-05-09,P021,CHN001,4,642,292,True,True,True,High Volume and High Frequency
2022-05-10,P015,AHM001,4,43,12,False,True,True,Unusually High Movement Frequency
2022-05-10,P016,CHN001,5,107,52,False,True,True,Unusually High Movement Frequency
2022-05-10,P018,CHN001,4,223,171,False,True,True,Unusually High Movement Frequency
2022-05-10,P021,DEL001,4,330,290,False,True,True,Unusually High Movement Frequency
2022-05-11,P008,AHM001,2,558,282,True,False,True,Unusual Daily Movement Volume
2022-05-11,P025,AHM001,3,591,211,True,False,True,Unusual Daily Movement Volume
2022-05-11,P030,AHM001,4,690,275,True,True,True,High Volume and High Frequency
2022-05-13,P008,PUN001,4,172,89,False,True,True,Unusually High Movement Frequency
2022-05-13,P021,CHN001,4,518,192,False,True,True,Unusually High Movement Frequency
2022-05-13,P021,PUN001,4,274,234,False,True,True,Unusually High Movement Frequency
2022-05-14,P008,AHM001,4,400,287,False,True,True,Unusually High Movement Frequency
2022-05-15,P018,PUN001,4,203,151,False,True,True,Unusually High Movement Frequency
2022-05-16,P007,PUN001,4,50,20,False,True,True,Unusually High Movement Frequency
2022-05-16,P008,PUN001,4,269,120,False,True,True,Unusually High Movement Frequency
2022-05-16,P013,PUN001,3,553,223,True,False,True,Unusual Daily Movement Volume
2022-05-16,P019,PUN001,5,330,175,False,True,True,Unusually High Movement Frequency
2022-05-16,P028,KOL001,4,515,227,False,True,True,Unusually High Movement Frequency
2022-05-17,P029,AHM001,4,323,165,False,True,True,Unusually High Movement Frequency
2022-05-18,P003,CHN001,4,437,261,False,True,True,Unusually High Movement Frequency
2022-05-18,P024,HYD001,5,37,17,False,True,True,Unusually High Movement Frequency
2022-05-18,P029,CHN001,4,273,196,False,True,True,Unusually High Movement Frequency
2022-05-19,P004,DEL001,3,552,285,True,False,True,Unusual Daily Movement Volume
2022-05-23,P009,AHM001,4,132,93,False,True,True,Unusually High Movement Frequency
2022-05-23,P016,AHM001,4,210,164,False,True,True,Unusually High Movement Frequency
2022-05-24,P006,DEL001,5,67,20,False,True,True,Unusually High Movement Frequency
2022-05-24,P026,DEL001,4,456,282,False,True,True,Unusually High Movement Frequency
2022-05-25,P003,DEL001,3,655,283,True,False,True,Unusual Daily Movement Volume
2022-05-25,P015,CHN001,3,572,227,True,False,True,Unusual Daily Movement Volume
2022-05-25,P016,CHN001,5,239,187,False,True,True,Unusually High Movement Frequency
2022-05-25,P017,DEL001,4,425,187,False,True,True,Unusually High Movement Frequency
2022-05-25,P019,DEL001,6,1186,270,True,True,True,High Volume and High Frequency
2022-05-25,P020,CHN001,4,598,266,True,True,True,High Volume and High Frequency
2022-05-27,P002,HYD001,3,586,277,True,False,True,Unusual Daily Movement Volume
2022-05-28,P017,AHM001,3,691,254,True,False,True,Unusual Daily Movement Volume
2022-05-28,P023,HYD001,4,272,134,False,True,True,Unusually High Movement Frequency
2022-05-28,P024,KOL001,4,690,237,True,True,True,High Volume and High Frequency
2022-05-28,P027,HYD001,4,555,220,True,True,True,High Volume and High Frequency
2022-05-29,P001,AHM001,4,107,91,False,True,True,Unusually High Movement Frequency
2022-05-29,P009,AHM001,4,284,259,False,True,True,Unusually High Movement Frequency
2022-05-29,P009,CHN001,3,571,281,True,False,True,Unusual Daily Movement Volume
2022-05-29,P018,CHN001,3,635,299,True,False,True,Unusual Daily Movement Volume
2022-05-29,P021,CHN001,3,616,231,True,False,True,Unusual Daily Movement Volume
2022-05-29,P024,DEL001,4,355,164,False,True,True,Unusually High Movement Frequency
2022-05-29,P030,CHN001,3,644,299,True,False,True,Unusual Daily Movement Volume
2022-05-30,P008,CHN001,4,148,108,False,True,True,Unusually High Movement Frequency
2022-05-30,P010,CHN001,4,227,178,False,True,True,Unusually High Movement Frequency
2022-05-30,P015,PUN001,4,672,252,True,True,True,High Volume and High Frequency
2022-05-30,P023,KOL001,4,558,262,True,True,True,High Volume and High Frequency
2022-05-31,P010,DEL001,3,646,258,True,False,True,Unusual Daily Movement Volume
2022-05-31,P014,KOL001,3,534,234,True,False,True,Unusual Daily Movement Volume
2022-05-31,P015,CHN001,4,175,141,False,True,True,Unusually High Movement Frequency
2022-05-31,P017,CHN001,4,352,179,False,True,True,Unusually High Movement Frequency
2022-05-31,P021,CHN001,3,592,254,True,False,True,Unusual Daily Movement Volume
2022-06-01,P016,CHN001,2,576,300,True,False,True,Unusual Daily Movement Volume
2022-06-01,P024,AHM001,4,39,17,False,True,True,Unusually High Movement Frequency
2022-06-05,P017,DEL001,3,551,247,True,False,True,Unusual Daily Movement Volume
2022-06-06,P013,DEL001,4,40,17,False,True,True,Unusually High Movement Frequency
2022-06-06,P018,HYD001,4,395,236,False,True,True,Unusually High Movement Frequency
2022-06-06,P020,HYD001,5,576,202,True,True,True,High Volume and High Frequency
2022-06-06,P029,HYD001,4,224,162,False,True,True,Unusually High Movement Frequency
2022-06-06,P030,HYD001,4,47,21,False,True,True,Unusually High Movement Frequency
2022-06-07,P018,AHM001,3,628,256,True,False,True,Unusual Daily Movement Volume
2022-06-08,P004,AHM001,4,436,207,False,True,True,Unusually High Movement Frequency
2022-06-08,P005,AHM001,5,679,235,True,True,True,High Volume and High Frequency
2022-06-08,P008,AHM001,4,770,293,True,True,True,High Volume and High Frequency
2022-06-08,P018,DEL001,2,546,286,True,False,True,Unusual Daily Movement Volume
2022-06-10,P012,AHM001,4,318,183,False,True,True,Unusually High Movement Frequency
2022-06-11,P013,CHN001,3,669,290,True,False,True,Unusual Daily Movement Volume
2022-06-12,P002,AHM001,4,504,262,False,True,True,Unusually High Movement Frequency
2022-06-12,P021,KOL001,5,184,73,False,True,True,Unusually High Movement Frequency
2022-06-12,P026,AHM001,4,296,142,False,True,True,Unusually High Movement Frequency
2022-06-12,P029,AHM001,4,465,175,False,True,True,Unusually High Movement Frequency
2022-06-13,P005,CHN001,3,540,294,True,False,True,Unusual Daily Movement Volume
2022-06-13,P010,KOL001,4,320,265,False,True,True,Unusually High Movement Frequency
2022-06-13,P019,KOL001,3,719,298,True,False,True,Unusual Daily Movement Volume
2022-06-13,P023,KOL001,4,241,211,False,True,True,Unusually High Movement Frequency
2022-06-14,P002,CHN001,4,685,279,True,True,True,High Volume and High Frequency
2022-06-14,P010,HYD001,4,251,158,False,True,True,Unusually High Movement Frequency
2022-06-14,P026,KOL001,3,538,270,True,False,True,Unusual Daily Movement Volume
2022-06-15,P006,CHN001,3,556,253,True,False,True,Unusual Daily Movement Volume
2022-06-15,P023,DEL001,4,501,171,False,True,True,Unusually High Movement Frequency
2022-06-16,P007,AHM001,4,763,279,True,True,True,High Volume and High Frequency
2022-06-16,P014,AHM001,6,1073,254,True,True,True,High Volume and High Frequency
2022-06-16,P019,PUN001,3,583,210,True,False,True,Unusual Daily Movement Volume
2022-06-16,P022,AHM001,3,532,270,True,False,True,Unusual Daily Movement Volume
2022-06-16,P027,KOL001,3,630,256,True,False,True,Unusual Daily Movement Volume
2022-06-16,P028,PUN001,3,637,294,True,False,True,Unusual Daily Movement Volume
2022-06-17,P024,KOL001,4,444,159,False,True,True,Unusually High Movement Frequency
2022-06-18,P029,KOL001,5,271,235,False,True,True,Unusually High Movement Frequency
2022-06-19,P002,CHN001,2,558,280,True,False,True,Unusual Daily Movement Volume
2022-06-19,P004,AHM001,4,434,257,False,True,True,Unusually High Movement Frequency
2022-06-19,P005,DEL001,3,647,266,True,False,True,Unusual Daily Movement Volume
2022-06-19,P014,DEL001,2,568,285,True,False,True,Unusual Daily Movement Volume
2022-06-19,P017,AHM001,5,723,258,True,True,True,High Volume and High Frequency
2022-06-19,P019,AHM001,5,302,162,False,True,True,Unusually High Movement Frequency
2022-06-19,P019,HYD001,4,195,113,False,True,True,Unusually High Movement Frequency
2022-06-19,P027,HYD001,2,565,299,True,False,True,Unusual Daily Movement Volume
2022-06-21,P012,KOL001,4,294,263,False,True,True,Unusually High Movement Frequency
2022-06-21,P027,AHM001,4,487,246,False,True,True,Unusually High Movement Frequency
2022-06-22,P015,CHN001,4,503,214,False,True,True,Unusually High Movement Frequency
2022-06-23,P025,CHN001,5,35,13,False,True,True,Unusually High Movement Frequency
2022-06-24,P008,CHN001,4,586,263,True,True,True,High Volume and High Frequency
2022-06-24,P026,KOL001,3,550,270,True,False,True,Unusual Daily Movement Volume
2022-06-25,P002,PUN001,4,60,27,False,True,True,Unusually High Movement Frequency
2022-06-26,P003,PUN001,2,563,294,True,False,True,Unusual Daily Movement Volume
2022-06-26,P007,PUN001,4,404,277,False,True,True,Unusually High Movement Frequency
2022-06-26,P010,PUN001,5,619,269,True,True,True,High Volume and High Frequency
2022-06-26,P018,AHM001,4,44,15,False,True,True,Unusually High Movement Frequency
2022-06-26,P019,PUN001,3,576,281,True,False,True,Unusual Daily Movement Volume
2022-06-26,P029,CHN001,4,541,275,True,True,True,High Volume and High Frequency
2022-06-26,P030,AHM001,4,36,15,False,True,True,Unusually High Movement Frequency
2022-06-28,P007,DEL001,3,594,263,True,False,True,Unusual Daily Movement Volume
2022-06-29,P019,PUN001,4,472,218,False,True,True,Unusually High Movement Frequency
2022-06-29,P020,PUN001,5,545,186,True,True,True,High Volume and High Frequency
2022-07-02,P006,PUN001,4,30,12,False,True,True,Unusually High Movement Frequency
2022-07-04,P014,PUN001,4,327,210,False,True,True,Unusually High Movement Frequency
2022-07-04,P021,PUN001,4,923,261,True,True,True,High Volume and High Frequency
2022-07-05,P001,AHM001,4,40,16,False,True,True,Unusually High Movement Frequency
2022-07-05,P020,KOL001,3,539,299,True,False,True,Unusual Daily Movement Volume
2022-07-06,P011,AHM001,3,777,292,True,False,True,Unusual Daily Movement Volume
2022-07-06,P024,AHM001,5,279,132,False,True,True,Unusually High Movement Frequency
2022-07-07,P016,PUN001,2,572,296,True,False,True,Unusual Daily Movement Volume
2022-07-08,P007,CHN001,2,531,280,True,False,True,Unusual Daily Movement Volume
2022-07-08,P014,CHN001,5,468,292,False,True,True,Unusually High Movement Frequency
2022-07-08,P022,DEL001,4,132,97,False,True,True,Unusually High Movement Frequency
2022-07-08,P023,CHN001,5,707,273,True,True,True,High Volume and High Frequency
2022-07-08,P026,DEL001,5,43,16,False,True,True,Unusually High Movement Frequency
2022-07-09,P005,PUN001,3,583,293,True,False,True,Unusual Daily Movement Volume
2022-07-09,P007,DEL001,3,665,250,True,False,True,Unusual Daily Movement Volume
2022-07-09,P008,KOL001,4,605,210,True,True,True,High Volume and High Frequency
2022-07-09,P016,DEL001,4,657,288,True,True,True,High Volume and High Frequency
2022-07-09,P020,CHN001,4,359,211,False,True,True,Unusually High Movement Frequency
2022-07-09,P021,DEL001,3,582,289,True,False,True,Unusual Daily Movement Volume
2022-07-09,P022,DEL001,4,668,295,True,True,True,High Volume and High Frequency
2022-07-09,P025,DEL001,3,604,255,True,False,True,Unusual Daily Movement Volume
2022-07-09,P029,KOL001,3,538,233,True,False,True,Unusual Daily Movement Volume
2022-07-09,P030,CHN001,4,712,255,True,True,True,High Volume and High Frequency
2022-07-10,P008,DEL001,4,763,271,True,True,True,High Volume and High Frequency
2022-07-10,P013,DEL001,3,536,252,True,False,True,Unusual Daily Movement Volume
2022-07-10,P020,CHN001,3,675,253,True,False,True,Unusual Daily Movement Volume
2022-07-10,P024,HYD001,2,574,294,True,False,True,Unusual Daily Movement Volume
2022-07-10,P028,DEL001,2,554,283,True,False,True,Unusual Daily Movement Volume
2022-07-14,P027,AHM001,4,640,285,True,True,True,High Volume and High Frequency
2022-07-16,P017,CHN001,4,472,190,False,True,True,Unusually High Movement Frequency
2022-07-18,P004,DEL001,3,605,276,True,False,True,Unusual Daily Movement Volume
2022-07-18,P008,DEL001,3,532,257,True,False,True,Unusual Daily Movement Volume
2022-07-19,P001,DEL001,3,606,291,True,False,True,Unusual Daily Movement Volume
2022-07-19,P002,DEL001,2,575,297,True,False,True,Unusual Daily Movement Volume
2022-07-19,P007,CHN001,4,142,64,False,True,True,Unusually High Movement Frequency
2022-07-19,P012,DEL001,4,796,298,True,True,True,High Volume and High Frequency
2022-07-20,P018,KOL001,2,550,278,True,False,True,Unusual Daily Movement Volume
2022-07-20,P022,KOL001,4,502,284,False,True,True,Unusually High Movement Frequency
2022-07-21,P022,DEL001,3,596,278,True,False,True,Unusual Daily Movement Volume
2022-07-21,P023,CHN001,4,62,18,False,True,True,Unusually High Movement Frequency
2022-07-21,P023,HYD001,4,730,261,True,True,True,High Volume and High Frequency
2022-07-22,P009,PUN001,4,534,184,True,True,True,High Volume and High Frequency
2022-07-22,P016,DEL001,4,589,283,True,True,True,High Volume and High Frequency
2022-07-22,P025,PUN001,5,809,297,True,True,True,High Volume and High Frequency
2022-07-23,P001,DEL001,5,652,289,True,True,True,High Volume and High Frequency
2022-07-23,P002,CHN001,3,564,274,True,False,True,Unusual Daily Movement Volume
2022-07-23,P007,DEL001,4,165,129,False,True,True,Unusually High Movement Frequency
2022-07-23,P007,HYD001,6,840,294,True,True,True,High Volume and High Frequency
2022-07-23,P017,DEL001,4,473,295,False,True,True,Unusually High Movement Frequency
2022-07-23,P022,DEL001,5,269,200,False,True,True,Unusually High Movement Frequency
2022-07-23,P025,HYD001,4,290,272,False,True,True,Unusually High Movement Frequency
2022-07-23,P026,DEL001,5,286,243,False,True,True,Unusually High Movement Frequency
2022-07-23,P029,DEL001,4,178,121,False,True,True,Unusually High Movement Frequency
2022-07-24,P010,DEL001,3,560,267,True,False,True,Unusual Daily Movement Volume
2022-07-24,P011,PUN001,4,67,30,False,True,True,Unusually High Movement Frequency
2022-07-25,P013,CHN001,4,364,290,False,True,True,Unusually High Movement Frequency
2022-07-26,P009,KOL001,4,364,274,False,True,True,Unusually High Movement Frequency
2022-07-26,P019,KOL001,3,535,275,True,False,True,Unusual Daily Movement Volume
2022-07-27,P009,AHM001,3,662,284,True,False,True,Unusual Daily Movement Volume
2022-07-27,P016,KOL001,3,590,283,True,False,True,Unusual Daily Movement Volume
2022-07-27,P017,DEL001,3,576,263,True,False,True,Unusual Daily Movement Volume
2022-07-27,P020,DEL001,4,187,121,False,True,True,Unusually High Movement Frequency
2022-07-27,P023,KOL001,3,552,226,True,False,True,Unusual Daily Movement Volume
2022-07-27,P026,HYD001,4,605,241,True,True,True,High Volume and High Frequency
2022-07-28,P005,HYD001,4,102,62,False,True,True,Unusually High Movement Frequency
2022-07-28,P012,PUN001,4,690,298,True,True,True,High Volume and High Frequency
2022-07-28,P028,HYD001,2,554,296,True,False,True,Unusual Daily Movement Volume
2022-07-29,P018,HYD001,4,542,226,True,True,True,High Volume and High Frequency
2022-07-29,P023,HYD001,4,358,273,False,True,True,Unusually High Movement Frequency
2022-07-29,P030,HYD001,3,605,218,True,False,True,Unusual Daily Movement Volume
2022-07-30,P004,KOL001,4,583,298,True,True,True,High Volume and High Frequency
2022-07-30,P006,KOL001,4,669,277,True,True,True,High Volume and High Frequency
2022-07-30,P008,KOL001,7,487,258,False,True,True,Unusually High Movement Frequency
2022-07-30,P009,CHN001,5,982,288,True,True,True,High Volume and High Frequency
2022-07-30,P011,KOL001,4,350,237,False,True,True,Unusually High Movement Frequency
2022-07-30,P027,KOL001,4,520,299,False,True,True,Unusually High Movement Frequency
2022-07-30,P029,KOL001,5,494,274,False,True,True,Unusually High Movement Frequency
2022-07-31,P019,HYD001,3,687,259,True,False,True,Unusual Daily Movement Volume
2022-07-31,P029,HYD001,3,544,287,True,False,True,Unusual Daily Movement Volume
2022-08-01,P007,CHN001,4,417,258,False,True,True,Unusually High Movement Frequency
2022-08-02,P020,PUN001,4,133,100,False,True,True,Unusually High Movement Frequency
2022-08-02,P030,HYD001,3,633,295,True,False,True,Unusual Daily Movement Volume
2022-08-03,P003,CHN001,5,563,258,True,True,True,High Volume and High Frequency
2022-08-03,P003,KOL001,4,508,242,False,True,True,Unusually High Movement Frequency
2022-08-03,P010,CHN001,4,348,299,False,True,True,Unusually High Movement Frequency
2022-08-03,P011,AHM001,3,618,282,True,False,True,Unusual Daily Movement Volume
2022-08-03,P016,CHN001,2,534,278,True,False,True,Unusual Daily Movement Volume
2022-08-03,P020,KOL001,2,536,296,True,False,True,Unusual Daily Movement Volume
2022-08-04,P009,CHN001,4,508,260,False,True,True,Unusually High Movement Frequency
2022-08-04,P016,PUN001,2,540,294,True,False,True,Unusual Daily Movement Volume
2022-08-04,P023,PUN001,4,679,250,True,True,True,High Volume and High Frequency
2022-08-05,P004,CHN001,5,467,202,False,True,True,Unusually High Movement Frequency
2022-08-05,P014,KOL001,4,279,185,False,True,True,Unusually High Movement Frequency
2022-08-07,P005,AHM001,4,345,236,False,True,True,Unusually High Movement Frequency
2022-08-07,P016,AHM001,4,647,298,True,True,True,High Volume and High Frequency
2022-08-07,P025,KOL001,3,659,278,True,False,True,Unusual Daily Movement Volume
2022-08-09,P007,PUN001,5,374,213,False,True,True,Unusually High Movement Frequency
2022-08-09,P022,CHN001,3,550,231,True,False,True,Unusual Daily Movement Volume
2022-08-09,P022,DEL001,3,564,228,True,False,True,Unusual Daily Movement Volume
2022-08-09,P024,CHN001,3,545,192,True,False,True,Unusual Daily Movement Volume
2022-08-09,P028,PUN001,4,33,16,False,True,True,Unusually High Movement Frequency
2022-08-10,P012,CHN001,4,261,191,False,True,True,Unusually High Movement Frequency
2022-08-11,P007,PUN001,4,358,297,False,True,True,Unusually High Movement Frequency
2022-08-11,P015,HYD001,4,437,215,False,True,True,Unusually High Movement Frequency
2022-08-12,P001,DEL001,4,278,172,False,True,True,Unusually High Movement Frequency
2022-08-12,P004,PUN001,4,246,134,False,True,True,Unusually High Movement Frequency
2022-08-12,P016,DEL001,4,103,85,False,True,True,Unusually High Movement Frequency
2022-08-12,P029,DEL001,4,191,153,False,True,True,Unusually High Movement Frequency
2022-08-13,P003,AHM001,4,299,195,False,True,True,Unusually High Movement Frequency
2022-08-13,P019,AHM001,5,533,242,True,True,True,High Volume and High Frequency
2022-08-13,P029,KOL001,4,351,272,False,True,True,Unusually High Movement Frequency
2022-08-14,P003,PUN001,4,819,297,True,True,True,High Volume and High Frequency
2022-08-15,P006,PUN001,4,378,191,False,True,True,Unusually High Movement Frequency
2022-08-15,P014,CHN001,4,438,264,False,True,True,Unusually High Movement Frequency
2022-08-15,P018,KOL001,4,492,234,False,True,True,Unusually High Movement Frequency
2022-08-15,P024,KOL001,5,190,117,False,True,True,Unusually High Movement Frequency
2022-08-15,P024,PUN001,2,568,295,True,False,True,Unusual Daily Movement Volume
2022-08-15,P029,KOL001,4,392,287,False,True,True,Unusually High Movement Frequency
2022-08-16,P005,CHN001,4,239,212,False,True,True,Unusually High Movement Frequency
2022-08-16,P017,DEL001,2,582,295,True,False,True,Unusual Daily Movement Volume
2022-08-17,P018,CHN001,5,425,188,False,True,True,Unusually High Movement Frequency
2022-08-17,P025,KOL001,3,598,231,True,False,True,Unusual Daily Movement Volume
2022-08-17,P027,DEL001,4,259,217,False,True,True,Unusually High Movement Frequency
2022-08-18,P004,AHM001,4,299,283,False,True,True,Unusually High Movement Frequency
